score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
604,607,19663,19663,0.043602440122316566,广东省,2024,物理类,450961,442
603,613,20276,20276,0.044961759442612555,广东省,2024,物理类,450961,442
602,641,20917,20917,0.04638316838928422,广东省,2024,物理类,450961,442
601,597,21514,21514,0.047707007923079824,广东省,2024,物理类,450961,442
600,702,22216,22216,0.049263683555784206,广东省,2024,物理类,450961,442
599,639,22855,22855,0.050680657529143316,广东省,2024,物理类,450961,442
598,667,23522,23522,0.05215972112887811,广东省,2024,物理类,450961,442
597,648,24170,24170,0.05359665248214369,广东省,2024,物理类,450961,442
596,716,24886,24886,0.05518437292803591,广东省,2024,物理类,450961,442
595,714,25600,25600,0.056767658400615574,广东省,2024,物理类,450961,442
594,729,26329,26329,0.058384206173039355,广东省,2024,物理类,450961,442
593,756,27085,27085,0.060060626085182534,广东省,2024,物理类,450961,442
592,776,27861,27861,0.061781395730451195,广东省,2024,物理类,450961,442
591,782,28643,28643,0.06351547029565749,广东省,2024,物理类,450961,442
590,749,29392,29392,0.06517636780120675,广东省,2024,物理类,450961,442
589,773,30165,30165,0.0668904849865066,广东省,2024,物理类,450961,442
588,829,30994,30994,0.06872878142455778,广东省,2024,物理类,450961,442
587,820,31814,31814,0.0705471204827025,广东省,2024,物理类,450961,442
586,854,32668,32668,0.07244085408716053,广东省,2024,物理类,450961,442
585,819,33487,33487,0.07425697565864897,广东省,2024,物理类,450961,442
584,818,34305,34305,0.07607087974348115,广东省,2024,物理类,450961,442
583,871,35176,35176,0.07800231062109583,广东省,2024,物理类,450961,442
582,919,36095,36095,0.08004018085821168,广东省,2024,物理类,450961,442
581,888,36983,36983,0.08200930900898304,广东省,2024,物理类,450961,442
580,906,37889,37889,0.08401835191956733,广东省,2024,物理类,450961,442
579,947,38836,38836,0.08611831178305884,广东省,2024,物理类,450961,442
578,909,39745,39745,0.08813400715361196,广东省,2024,物理类,450961,442
577,945,40690,40690,0.09022953204379093,广东省,2024,物理类,450961,442
576,1030,41720,41720,0.0925135432997532,广东省,2024,物理类,450961,442
575,1006,42726,42726,0.09474433487596488,广东省,2024,物理类,450961,442
574,988,43714,43714,0.09693521169236365,广东省,2024,物理类,450961,442
573,1007,44721,44721,0.0991682207552316,广东省,2024,物理类,450961,442
572,1006,45727,45727,0.1013990123314433,广东省,2024,物理类,450961,442
571,971,46698,46698,0.1035521918746854,广东省,2024,物理类,450961,442
570,1038,47736,47736,0.10585394302389785,广东省,2024,物理类,450961,442
569,1015,48751,48751,0.10810469198001602,广东省,2024,物理类,450961,442
568,1034,49785,49785,0.11039757318260338,广东省,2024,物理类,450961,442
567,1044,50829,50829,0.11271262925175347,广东省,2024,物理类,450961,442
566,1094,51923,51923,0.11513855965371729,广东省,2024,物理类,450961,442
565,1104,53027,53027,0.11758666492224383,广东省,2024,物理类,450961,442
564,1107,54134,54134,0.1200414226507392,广东省,2024,物理类,450961,442
563,1161,55295,55295,0.12261592465867337,广东省,2024,物理类,450961,442
562,1126,56421,56421,0.12511281463363794,广东省,2024,物理类,450961,442
561,1122,57543,57543,0.1276008346619774,广东省,2024,物理类,450961,442
560,1212,58755,58755,0.13028842848938157,广东省,2024,物理类,450961,442
559,1209,59964,59964,0.1329693698568169,广东省,2024,物理类,450961,442
558,1205,61169,61169,0.13564144127762712,广东省,2024,物理类,450961,442
557,1201,62370,62370,0.13830464275181223,广东省,2024,物理类,450961,442
556,1184,63554,63554,0.1409301469528407,广东省,2024,物理类,450961,442
555,1228,64782,64782,0.14365322056674523,广东省,2024,物理类,450961,442
554,1242,66024,66024,0.1464073389938376,广东省,2024,物理类,450961,442
553,1277,67301,67301,0.14923906945389956,广东省,2024,物理类,450961,442
552,1266,68567,68567,0.1520464075607425,广东省,2024,物理类,450961,442
551,1325,69892,69892,0.1549845773803056,广东省,2024,物理类,450961,442
550,1293,71185,71185,0.15785178762686797,广东省,2024,物理类,450961,442
549,1261,72446,72446,0.16064803830042954,广东省,2024,物理类,450961,442
548,1279,73725,73725,0.16348420373380404,广东省,2024,物理类,450961,442
547,1281,75006,75006,0.16632480414049108,广东省,2024,物理类,450961,442
546,1339,76345,76345,0.16929401877324204,广东省,2024,物理类,450961,442
545,1353,77698,77698,0.1722942782191808,广东省,2024,物理类,450961,442
544,1331,79029,79029,0.17524575295868158,广东省,2024,物理类,450961,442
543,1347,80376,80376,0.1782327074846827,广东省,2024,物理类,450961,442
542,1383,81759,81759,0.18129949153030972,广东省,2024,物理类,450961,442
541,1369,83128,83128,0.18433523076274888,广东省,2024,物理类,450961,442
540,1371,84499,84499,0.1873754049685006,广东省,2024,物理类,450961,442
539,1392,85891,85891,0.19046214639403408,广东省,2024,物理类,450961,442
538,1452,87343,87343,0.19368193701894398,广东省,2024,物理类,450961,442
537,1482,88825,88825,0.1969682522435421,广东省,2024,物理类,450961,442
536,1523,90348,90348,0.2003454844210475,广东省,2024,物理类,450961,442
535,1489,91837,91837,0.20364732205223954,广东省,2024,物理类,450961,442
534,1529,93366,93366,0.20703785914968256,广东省,2024,物理类,450961,442
533,1570,94936,94936,0.2105193132000328,广东省,2024,物理类,450961,442
532,1502,96438,96438,0.21384997815775644,广东省,2024,物理类,450961,442
531,1512,97950,97950,0.2172028179820428,广东省,2024,物理类,450961,442
530,1530,99480,99480,0.2205955725661421,广东省,2024,物理类,450961,442
529,1596,101076,101076,0.22413468126955546,广东省,2024,物理类,450961,442
528,1529,102605,102605,0.2275252183669985,广东省,2024,物理类,450961,442
527,1559,104164,104164,0.2309822800641297,广东省,2024,物理类,450961,442
526,1526,105690,105690,0.2343661647016039,广东省,2024,物理类,450961,442
525,1500,107190,107190,0.23769239468601497,广东省,2024,物理类,450961,442
524,1535,108725,108725,0.24109623670339564,广东省,2024,物理类,450961,442
523,1572,110297,110297,0.24458212572705842,广东省,2024,物理类,450961,442
522,1615,111912,111912,0.24816336667694103,广东省,2024,物理类,450961,442
521,1519,113431,113431,0.2515317289078213,广东省,2024,物理类,450961,442
520,1635,115066,115066,0.2551573195908294,广东省,2024,物理类,450961,442
519,1620,116686,116686,0.2587496479739933,广东省,2024,物理类,450961,442
518,1594,118280,118280,0.26228432170409416,广东省,2024,物理类,450961,442
517,1587,119867,119867,0.26580347302760104,广东省,2024,物理类,450961,442
516,1623,121490,121490,0.26940245387073386,广东省,2024,物理类,450961,442
515,1572,123062,123062,0.2728883428943966,广东省,2024,物理类,450961,442
514,1642,124704,124704,0.27652945598399864,广东省,2024,物理类,450961,442
513,1626,126330,126330,0.28013508928710024,广东省,2024,物理类,450961,442
512,1658,127988,127988,0.28381168216320257,广东省,2024,物理类,450961,442
511,1647,129635,129635,0.2874638826860859,广东省,2024,物理类,450961,442
510,1694,131329,131329,0.2912203050818142,广东省,2024,物理类,450961,442
509,1683,133012,133012,0.2949523351243234,广东省,2024,物理类,450961,442
508,1697,134709,134709,0.29871540998002044,广东省,2024,物理类,450961,442
507,1769,136478,136478,0.30263814387496923,广东省,2024,物理类,450961,442
506,1713,138191,138191,0.30643669851716665,广东省,2024,物理类,450961,442
505,1783,139974,139974,0.3103904772253033,广东省,2024,物理类,450961,442
504,1765,141739,141739,0.314304341173627,广东省,2024,物理类,450961,442
503,1660,143399,143399,0.3179853690230419,广东省,2024,物理类,450961,442
502,1707,145106,145106,0.3217706187453017,广东省,2024,物理类,450961,442
501,1758,146864,146864,0.32566896028703146,广东省,2024,物理类,450961,442
500,1797,148661,148661,0.3296537838083559,广东省,2024,物理类,450961,442
499,1818,150479,150479,0.33368517454946217,广东省,2024,物理类,450961,442
498,1775,152254,152254,0.3376212133643486,广东省,2024,物理类,450961,442
497,1741,153995,153995,0.3414818576329217,广东省,2024,物理类,450961,442
496,1780,155775,155775,0.3454289838810895,广东省,2024,物理类,450961,442
495,1722,157497,157497,0.34924749590319343,广东省,2024,物理类,450961,442
494,1726,159223,159223,0.35307487787192243,广东省,2024,物理类,450961,442
493,1841,161064,161064,0.3571572708061229,广东省,2024,物理类,450961,442
492,1722,162786,162786,0.36097578282822684,广东省,2024,物理类,450961,442
491,1803,164589,164589,0.3649739112694889,广东省,2024,物理类,450961,442
490,1823,166412,166412,0.36901638944387655,广东省,2024,物理类,450961,442
489,1726,168138,168138,0.37284377141260555,广东省,2024,物理类,450961,442
488,1844,169982,169982,0.3769328168067749,广东省,2024,物理类,450961,442
487,1868,171850,171850,0.3810750818806948,广东省,2024,物理类,450961,442
486,1781,173631,173631,0.38502442561551886,广东省,2024,物理类,450961,442
485,1851,175482,175482,0.3891289934162821,广东省,2024,物理类,450961,442
484,1907,177389,177389,0.3933577404697967,广东省,2024,物理类,450961,442
483,1862,179251,179251,0.397486700623779,广东省,2024,物理类,450961,442
482,1765,181016,181016,0.4014005645721027,广东省,2024,物理类,450961,442
481,1775,182791,182791,0.4053366033869891,广东省,2024,物理类,450961,442
480,1794,184585,184585,0.40931477444834474,广东省,2024,物理类,450961,442
479,1897,186482,186482,0.4135213466352966,广东省,2024,物理类,450961,442
478,1785,188267,188267,0.41747956031674577,广东省,2024,物理类,450961,442
477,1901,190168,190168,0.42169500245032276,广东省,2024,物理类,450961,442
476,1840,192008,192008,0.425775177897867,广东省,2024,物理类,450961,442
475,1858,193866,193866,0.42989526810522416,广东省,2024,物理类,450961,442
474,1828,195694,195694,0.4339488337128931,广东省,2024,物理类,450961,442
473,1864,197558,197558,0.43808222884018794,广东省,2024,物理类,450961,442
472,1851,199409,199409,0.44218679664095123,广东省,2024,物理类,450961,442
471,1836,201245,201245,0.44625810214187034,广东省,2024,物理类,450961,442
470,1749,202994,202994,0.4501364863036937,广东省,2024,物理类,450961,442
469,1838,204832,204832,0.4542122267779254,广东省,2024,物理类,450961,442
468,1869,206701,206701,0.45835670933850153,广东省,2024,物理类,450961,442
467,1815,208516,208516,0.46238144761963895,广东省,2024,物理类,450961,442
466,1982,210498,210498,0.4667765061723741,广东省,2024,物理类,450961,442
465,1834,212332,212332,0.4708433766999807,广东省,2024,物理类,450961,442
464,1794,214126,214126,0.47482154776133634,广东省,2024,物理类,450961,442
463,1817,215943,215943,0.4788507210157863,广东省,2024,物理类,450961,442
462,1840,217783,217783,0.48293089646333054,广东省,2024,物理类,450961,442
461,1889,219672,219672,0.4871197287570322,广东省,2024,物理类,450961,442
460,1790,221462,221462,0.49108902987176273,广东省,2024,物理类,450961,442
459,1843,223305,223305,0.4951758577792758,广东省,2024,物理类,450961,442
458,1809,225114,225114,0.49918729114047555,广东省,2024,物理类,450961,442
457,1864,226978,226978,0.5033206862677704,广东省,2024,物理类,450961,442
456,1782,228760,228760,0.5072722474892507,广东省,2024,物理类,450961,442
455,1875,230635,230635,0.5114300349697646,广东省,2024,物理类,450961,442
454,1765,232400,232400,0.5153438989180883,广东省,2024,物理类,450961,442
453,1740,234140,234140,0.5192023257000051,广东省,2024,物理类,450961,442
452,1824,235964,235964,0.523247021361049,广东省,2024,物理类,450961,442
451,1772,237736,237736,0.5271764077159665,广东省,2024,物理类,450961,442
450,1800,239536,239536,0.5311678836972599,广东省,2024,物理类,450961,442
449,1795,241331,241331,0.5351482722452717,广东省,2024,物理类,450961,442
448,1860,243191,243191,0.5392727974259415,广东省,2024,物理类,450961,442
447,1806,244997,244997,0.5432775783271724,广东省,2024,物理类,450961,442
446,1805,246802,246802,0.5472801417417471,广东省,2024,物理类,450961,442
445,1822,248624,248624,0.5513204024294783,广东省,2024,物理类,450961,442
444,1754,250378,250378,0.5552098740245831,广东省,2024,物理类,450961,442
443,1735,252113,252113,0.5590572133732186,广东省,2024,物理类,450961,442
