score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
585,200,5398,5398,0.02006512430117759,广东省,2024,历史类,269024,428
584,196,5594,5594,0.02079368383489949,广东省,2024,历史类,269024,428
583,207,5801,5801,0.02156313191388129,广东省,2024,历史类,269024,428
582,187,5988,5988,0.022258237183299633,广东省,2024,历史类,269024,428
581,210,6198,6198,0.023038836683715952,广东省,2024,历史类,269024,428
580,194,6392,6392,0.023759961936481503,广东省,2024,历史类,269024,428
579,204,6596,6596,0.024518258594028786,广东省,2024,历史类,269024,428
578,236,6832,6832,0.0253955037468776,广东省,2024,历史类,269024,428
577,214,7046,7046,0.026190971809206612,广东省,2024,历史类,269024,428
576,242,7288,7288,0.027090519804924468,广东省,2024,历史类,269024,428
575,240,7528,7528,0.027982633519685975,广东省,2024,历史类,269024,428
574,230,7758,7758,0.028837575829665753,广东省,2024,历史类,269024,428
573,231,7989,7989,0.029696235280123707,广东省,2024,历史类,269024,428
572,237,8226,8226,0.030577197573450697,广东省,2024,历史类,269024,428
571,249,8475,8475,0.03150276555251576,广东省,2024,历史类,269024,428
570,279,8754,8754,0.03253984774592601,广东省,2024,历史类,269024,428
569,246,9000,9000,0.03345426430355656,广东省,2024,历史类,269024,428
568,245,9245,9245,0.034364963720708935,广东省,2024,历史类,269024,428
567,245,9490,9490,0.035275663137861304,广东省,2024,历史类,269024,428
566,225,9715,9715,0.03611201974545022,广东省,2024,历史类,269024,428
565,271,9986,9986,0.03711936481503509,广东省,2024,历史类,269024,428
564,297,10283,10283,0.03822335553705246,广东省,2024,历史类,269024,428
563,288,10571,10571,0.03929389199476627,广东省,2024,历史类,269024,428
562,313,10884,10884,0.0404573569644344,广东省,2024,历史类,269024,428
561,250,11134,11134,0.04138664208397764,广东省,2024,历史类,269024,428
560,320,11454,11454,0.04257612703699298,广东省,2024,历史类,269024,428
559,319,11773,11773,0.04376189484953015,广东省,2024,历史类,269024,428
558,313,12086,12086,0.04492535981919829,广东省,2024,历史类,269024,428
557,315,12401,12401,0.046096259069822766,广东省,2024,历史类,269024,428
556,340,12741,12741,0.04736008683240157,广东省,2024,历史类,269024,428
555,312,13053,13053,0.04851983466159153,广东省,2024,历史类,269024,428
554,335,13388,13388,0.04976507672177947,广东省,2024,历史类,269024,428
553,308,13696,13696,0.05090995598905674,广东省,2024,历史类,269024,428
552,346,14042,14042,0.05219608659450458,广东省,2024,历史类,269024,428
551,350,14392,14392,0.05349708576186511,广东省,2024,历史类,269024,428
550,386,14778,14778,0.05493190198643987,广东省,2024,历史类,269024,428
549,325,15103,15103,0.05613997264184608,广东省,2024,历史类,269024,428
548,373,15476,15476,0.05752646604020459,广东省,2024,历史类,269024,428
547,391,15867,15867,0.05897986796717022,广东省,2024,历史类,269024,428
546,426,16293,16293,0.06056336981087189,广东省,2024,历史类,269024,428
545,354,16647,16647,0.06187923754014512,广东省,2024,历史类,269024,428
544,419,17066,17066,0.06343671940049958,广东省,2024,历史类,269024,428
543,374,17440,17440,0.06482692993933627,广东省,2024,历史类,269024,428
542,367,17807,17807,0.06619112049482574,广东省,2024,历史类,269024,428
541,418,18225,18225,0.06774488521470204,广东省,2024,历史类,269024,428
540,389,18614,18614,0.06919085286071132,广东省,2024,历史类,269024,428
539,426,19040,19040,0.07077435470441298,广东省,2024,历史类,269024,428
538,394,19434,19434,0.07223890805281313,广东省,2024,历史类,269024,428
537,456,19890,19890,0.07393392411086,广东省,2024,历史类,269024,428
536,422,20312,20312,0.07550255739264898,广东省,2024,历史类,269024,428
535,408,20720,20720,0.07701915070774355,广东省,2024,历史类,269024,428
534,404,21124,21124,0.07852087546092541,广东省,2024,历史类,269024,428
533,449,21573,21573,0.08018987153562507,广东省,2024,历史类,269024,428
532,420,21993,21993,0.08175107053645772,广东省,2024,历史类,269024,428
531,455,22448,22448,0.0834423694540264,广东省,2024,历史类,269024,428
530,456,22904,22904,0.08513738551207327,广东省,2024,历史类,269024,428
529,502,23406,23406,0.08700339003211609,广东省,2024,历史类,269024,428
528,434,23840,23840,0.08861662899964315,广东省,2024,历史类,269024,428
527,463,24303,24303,0.09033766504103723,广东省,2024,历史类,269024,428
526,493,24796,24796,0.09217021529677649,广东省,2024,历史类,269024,428
525,510,25306,25306,0.09406595694064471,广东省,2024,历史类,269024,428
524,486,25792,25792,0.09587248721303676,广东省,2024,历史类,269024,428
523,505,26297,26297,0.0977496431545141,广东省,2024,历史类,269024,428
522,470,26767,26767,0.09949669917925538,广东省,2024,历史类,269024,428
521,501,27268,27268,0.10135898655882003,广东省,2024,历史类,269024,428
520,473,27741,27741,0.10311719400499583,广东省,2024,历史类,269024,428
519,506,28247,28247,0.10499806708695135,广东省,2024,历史类,269024,428
518,527,28774,28774,0.1069570001189485,广东省,2024,历史类,269024,428
517,540,29314,29314,0.10896425597716189,广东省,2024,历史类,269024,428
516,583,29897,29897,0.11113134887593672,广东省,2024,历史类,269024,428
515,527,30424,30424,0.11309028190793387,广东省,2024,历史类,269024,428
514,557,30981,30981,0.11516072915427619,广东省,2024,历史类,269024,428
513,515,31496,31496,0.11707505650053526,广东省,2024,历史类,269024,428
512,567,32063,32063,0.11918267515165933,广东省,2024,历史类,269024,428
511,570,32633,32633,0.12130144522421792,广东省,2024,历史类,269024,428
510,530,33163,33163,0.12327152967764958,广东省,2024,历史类,269024,428
509,615,33778,33778,0.12555757107172594,广东省,2024,历史类,269024,428
508,546,34324,34324,0.12758712977280837,广东省,2024,历史类,269024,428
507,604,34928,34928,0.12983228262162483,广东省,2024,历史类,269024,428
506,602,35530,35530,0.13207000118948495,广东省,2024,历史类,269024,428
505,589,36119,36119,0.13425939693112882,广东省,2024,历史类,269024,428
504,639,36758,36758,0.13663464969668135,广东省,2024,历史类,269024,428
503,629,37387,37387,0.13897273105745211,广东省,2024,历史类,269024,428
502,655,38042,38042,0.1414074580706554,广东省,2024,历史类,269024,428
501,616,38658,38658,0.14369721660520995,广东省,2024,历史类,269024,428
500,624,39282,39282,0.14601671226358987,广东省,2024,历史类,269024,428
499,641,39923,39923,0.14839939931009874,广东省,2024,历史类,269024,428
498,616,40539,40539,0.15068915784465325,广东省,2024,历史类,269024,428
497,646,41185,41185,0.15309043059355298,广东省,2024,历史类,269024,428
496,656,41841,41841,0.15552887474723445,广东省,2024,历史类,269024,428
495,629,42470,42470,0.15786695610800525,广东省,2024,历史类,269024,428
494,650,43120,43120,0.16028309741881766,广东省,2024,历史类,269024,428
