school_code,school_name,major_group_code,province,year,batch,subject_type,plan_count,admission_count,min_admission_score,min_admission_rank
10047,中央美术学院,201,广东省,2024,本科批,历史类,4,4,582,5966
10047,中央美术学院(中外合作办学),202,广东省,2024,本科批,历史类,4,4,570,8599
10048,中央戏剧学院,201,广东省,2024,本科批,历史类,12,12,565,9875
10049,中国戏曲学院,202,广东省,2024,本科批,历史类,3,3,558,12004
10050,北京电影学院,204,广东省,2024,本科批,历史类,3,3,580,6346
10050,北京电影学院,205,广东省,2024,本科批,历史类,2,2,576,7270
10050,北京电影学院,206,广东省,2024,本科批,历史类,2,2,573,7904
10050,北京电影学院,207,广东省,2024,本科批,历史类,2,2,587,4890
10050,北京电影学院,208,广东省,2024,本科批,历史类,3,3,573,7895
10052,中央民族大学,202,广东省,2024,本科批,历史类,48,48,601,2938
10053,中国政法大学,201,广东省,2024,本科批,历史类,5,5,611,1773
10053,中国政法大学,202,广东省,2024,本科批,历史类,2,2,605,2361
10053,中国政法大学,203,广东省,2024,本科批,历史类,64,64,606,2297
10053,中国政法大学,204,广东省,2024,本科批,历史类,8,8,608,2094
10054,华北电力大学(北京),202,广东省,2024,本科批,历史类,9,9,579,6457
10055,南开大学,201,广东省,2024,本科批,历史类,30,30,627,711
10056,天津大学,"院
201",广东省,2024,本科批,历史类,13,13,603,2667
10056,天津大学(中外合作办学),202,广东省,2024,本科批,历史类,5,5,597,3324
10057,天津科技大学,201,广东省,2024,本科批,历史类,4,4,534,20950
10057,"试
天津科技大学(中外合作办学)",202,广东省,2024,本科批,历史类,2,2,530,22645
10058,天津工业大学,201,广东省,2024,本科批,历史类,6,6,522,26680
10059,中国民航大学,201,广东省,2024,本科批,历史类,16,16,544,17008
10059,"考
中国民航大学",204,广东省,2024,本科批,历史类,1,1,549,15088
10063,天津中医药大学,201,广东省,2024,本科批,历史类,4,4,529,23107
10063,天津中医药大学,202,广东省,2024,本科批,历史类,3,3,458,69157
10065,"育
天津师范大学",201,广东省,2024,本科批,历史类,21,21,529,23368
10065,天津师范大学,203,广东省,2024,本科批,历史类,2,2,518,28276
10065,天津师范大学,204,广东省,2024,本科批,历史类,1,1,562,10806
10068,"教
天津外国语大学",201,广东省,2024,本科批,历史类,14,14,530,22612
10068,天津外国语大学,202,广东省,2024,本科批,历史类,2,2,527,24269
10068,天津外国语大学,206,广东省,2024,本科批,历史类,2,2,547,15839
10069,"省
天津商业大学",201,广东省,2024,本科批,历史类,3,3,519,27949
10069,天津商业大学,202,广东省,2024,本科批,历史类,28,28,516,29706
10070,天津财经大学,201,广东省,2024,本科批,历史类,15,15,539,18636
10070,天津财经大学(中外合作办学),202,广东省,2024,本科批,历史类,2,2,530,22900
10073,天津美术学院,201,广东省,2024,本科批,历史类,2,2,506,35405
10077,河北地质大学,201,广东省,2024,本科批,历史类,6,6,507,34854
10079,华北电力大学(保定),"教
202",广东省,2024,本科批,历史类,10,10,570,8621
10081,华北理工大学(中外合作办学),201,广东省,2024,本科批,历史类,2,2,494,42646
10081,华北理工大学,202,广东省,2024,本科批,历史类,3,3,531,22372
10081,"省
华北理工大学",203,广东省,2024,本科批,历史类,2,2,506,35442
10089,河北医科大学,201,广东省,2024,本科批,历史类,3,3,529,22948
10094,"东
河北师范大学",201,广东省,2024,本科批,历史类,3,3,557,12174
10101,衡水学院,201,广东省,2024,本科批,历史类,2,2,495,42335
10104,邢台学院,201,广东省,2024,本科批,历史类,8,8,493,43361
10105,"广
沧州师范学院",201,广东省,2024,本科批,历史类,2,2,495,42204
10105,沧州师范学院,202,广东省,2024,本科批,历史类,5,5,495,41933
10107,石家庄铁道大学,201,广东省,2024,本科批,历史类,3,3,510,32933
10108,山西大学,201,广东省,2024,本科批,历史类,11,11,558,12083
10110,中北大学,201,广东省,2024,本科批,历史类,4,4,516,29698
10110,中北大学,202,广东省,2024,本科批,历史类,6,6,511,32530
10113,山西农业大学,201,广东省,2024,本科批,历史类,2,2,498,40304
10113,山西农业大学,202,广东省,2024,本科批,历史类,2,2,503,36978
10118,山西师范大学,201,广东省,2024,本科批,历史类,7,7,524,25614
10125,山西财经大学,201,广东省,2024,本科批,历史类,4,4,508,34153
10126,内蒙古大学,202,广东省,2024,本科批,历史类,1,1,550,14753
10126,内蒙古大学,203,广东省,2024,本科批,历史类,13,13,547,15487
10126,内蒙古大学,204,广东省,2024,本科批,历史类,4,4,543,17230
10127,内蒙古科技大学,201,广东省,2024,本科批,历史类,13,13,492,43877
10127,内蒙古科技大学,202,广东省,2024,本科批,历史类,3,3,495,42249
10129,内蒙古农业大学,201,广东省,2024,本科批,历史类,4,4,493,43433
10135,内蒙古师范大学,201,广东省,2024,本科批,历史类,5,5,500,38687
10136,内蒙古民族大学,201,广东省,2024,本科批,历史类,6,6,491,44613
10140,辽宁大学,201,广东省,2024,本科批,历史类,2,2,569,8920
10140,辽宁大学(联合培养),202,广东省,2024,本科批,历史类,2,2,563,10445
10140,辽宁大学,203,广东省,2024,本科批,历史类,34,34,563,10393
10140,辽宁大学(联合培养),204,广东省,2024,本科批,历史类,3,3,545,16630
10140,辽宁大学(中外合作办学),"院
205",广东省,2024,本科批,历史类,2,2,552,13990
10140,辽宁大学(中外合作办学),206,广东省,2024,本科批,历史类,1,1,541,17999
10140,辽宁大学(中外合作办学),207,广东省,2024,本科批,历史类,1,1,551,14307
10140,"试
辽宁大学(中外合作办学)",208,广东省,2024,本科批,历史类,1,1,566,9630
10140,辽宁大学(中外合作办学),209,广东省,2024,本科批,历史类,2,2,555,12828
10140,辽宁大学(中外合作办学),210,广东省,2024,本科批,历史类,3,3,545,16623
10141,"考
大连理工大学",201,广东省,2024,本科批,历史类,25,25,588,4705
10142,沈阳工业大学,201,广东省,2024,本科批,历史类,8,8,505,35847
10147,辽宁工程技术大学,201,广东省,2024,本科批,历史类,10,10,492,43867
10150,"育
大连交通大学(中外合作办学)",201,广东省,2024,本科批,历史类,3,3,499,39905
10151,大连海事大学,201,广东省,2024,本科批,历史类,22,22,570,8629
10151,大连海事大学(中外合作办学),202,广东省,2024,本科批,历史类,1,1,591,4338
10152,"教
大连工业大学",201,广东省,2024,本科批,历史类,2,2,510,32708
10152,大连工业大学,202,广东省,2024,本科批,历史类,2,2,490,45817
10152,大连工业大学,203,广东省,2024,本科批,历史类,1,1,493,43743
10163,"省
沈阳药科大学",201,广东省,2024,本科批,历史类,1,1,527,23921
10165,辽宁师范大学(中外合作办学),201,广东省,2024,本科批,历史类,4,4,488,46817
10167,渤海大学,201,广东省,2024,本科批,历史类,2,2,498,40524
10167,渤海大学,202,广东省,2024,本科批,历史类,1,1,515,30067
10172,大连外国语大学,201,广东省,2024,本科批,历史类,1,1,546,15955
10172,大连外国语大学,202,广东省,2024,本科批,历史类,14,14,529,23183
10173,东北财经大学,"教
201",广东省,2024,本科批,历史类,2,2,545,16349
10173,东北财经大学,202,广东省,2024,本科批,历史类,8,8,571,8346
10173,东北财经大学(中外合作办学),203,广东省,2024,本科批,历史类,2,2,547,15514
10173,"省
东北财经大学(中外合作办学)",204,广东省,2024,本科批,历史类,4,4,537,19796
10173,东北财经大学(中外合作办学),205,广东省,2024,本科批,历史类,3,3,556,12717
10173,"东
东北财经大学(中外合作办学)",206,广东省,2024,本科批,历史类,2,2,552,13826
10173,东北财经大学(中外合作办学),207,广东省,2024,本科批,历史类,2,2,536,20018
10173,东北财经大学(中外合作办学),208,广东省,2024,本科批,历史类,2,2,546,16134
10177,"广
沈阳音乐学院",201,广东省,2024,本科批,历史类,2,2,494,42931
10183,吉林大学,201,广东省,2024,本科批,历史类,5,5,597,3339
10183,吉林大学,202,广东省,2024,本科批,历史类,10,10,603,2599
10183,吉林大学,203,广东省,2024,本科批,历史类,4,4,600,2989
10183,吉林大学,204,广东省,2024,本科批,历史类,6,6,603,2609
10183,吉林大学,205,广东省,2024,本科批,历史类,7,7,597,3350
10183,吉林大学,217,广东省,2024,本科批,历史类,4,4,626,765
10184,延边大学,201,广东省,2024,本科批,历史类,6,6,524,25672
10186,长春理工大学,201,广东省,2024,本科批,历史类,2,2,510,32862
10186,长春理工大学,203,广东省,2024,本科批,历史类,5,5,502,37909
10200,东北师范大学,201,广东省,2024,本科批,历史类,2,2,596,3458
10200,东北师范大学,202,广东省,2024,本科批,历史类,5,5,587,5010
10200,东北师范大学,203,广东省,2024,本科批,历史类,2,2,602,2747
10200,东北师范大学,210,广东省,2024,本科批,历史类,2,2,586,5022
10201,北华大学,201,广东省,2024,本科批,历史类,2,2,500,38886
10201,北华大学,202,广东省,2024,本科批,历史类,11,11,498,40454
10203,吉林师范大学,201,广东省,2024,本科批,历史类,4,4,505,36103
10203,吉林师范大学,202,广东省,2024,本科批,历史类,2,2,531,22280
10205,长春师范大学,201,广东省,2024,本科批,历史类,2,2,500,39261
10205,长春师范大学,202,广东省,2024,本科批,历史类,8,8,521,26988
10207,吉林财经大学,201,广东省,2024,本科批,历史类,1,1,517,28916
10207,吉林财经大学,203,广东省,2024,本科批,历史类,13,13,520,27390
10207,吉林财经大学(中外合作办学),"院
204",广东省,2024,本科批,历史类,4,4,507,34544
10212,黑龙江大学,201,广东省,2024,本科批,历史类,39,39,505,35923
10214,哈尔滨理工大学,201,广东省,2024,本科批,历史类,12,12,500,39165
10214,"试
哈尔滨理工大学",202,广东省,2024,本科批,历史类,8,8,497,41150
10216,燕山大学,201,广东省,2024,本科批,历史类,6,6,522,26548
10216,燕山大学,202,广东省,2024,本科批,历史类,4,4,537,19453
10217,"考
哈尔滨工程大学",201,广东省,2024,本科批,历史类,3,3,575,7319
10219,黑龙江科技大学,201,广东省,2024,本科批,历史类,3,3,494,42777
10219,黑龙江科技大学,202,广东省,2024,本科批,历史类,15,15,494,42981
10219,"育
黑龙江科技大学",203,广东省,2024,本科批,历史类,2,2,499,39793
10220,东北石油大学,201,广东省,2024,本科批,历史类,1,1,524,25348
10220,东北石油大学,202,广东省,2024,本科批,历史类,3,3,507,34802
10222,"教
佳木斯大学",201,广东省,2024,本科批,历史类,15,15,492,44211
10222,佳木斯大学,202,广东省,2024,本科批,历史类,9,9,500,38877
10224,东北农业大学,201,广东省,2024,本科批,历史类,4,4,565,9793
10224,"省
东北农业大学",202,广东省,2024,本科批,历史类,5,5,556,12452
10224,东北农业大学(中外合作办学),203,广东省,2024,本科批,历史类,2,2,543,17196
10231,哈尔滨师范大学,201,广东省,2024,本科批,历史类,5,5,523,26277
10231,哈尔滨师范大学,202,广东省,2024,本科批,历史类,13,13,498,40529
10232,齐齐哈尔大学,201,广东省,2024,本科批,历史类,17,17,493,43629
10232,齐齐哈尔大学,202,广东省,2024,本科批,历史类,4,4,493,43126
10232,齐齐哈尔大学,"教
203",广东省,2024,本科批,历史类,3,3,493,43388
10233,牡丹江师范学院,201,广东省,2024,本科批,历史类,4,4,492,44219
10233,牡丹江师范学院,202,广东省,2024,本科批,历史类,15,15,492,43868
10234,"省
哈尔滨学院",201,广东省,2024,本科批,历史类,1,1,493,43663
10234,哈尔滨学院,202,广东省,2024,本科批,历史类,9,9,493,43214
10234,"东
哈尔滨学院",203,广东省,2024,本科批,历史类,1,1,499,39872
10240,哈尔滨商业大学,201,广东省,2024,本科批,历史类,10,10,490,45385
10240,哈尔滨商业大学,202,广东省,2024,本科批,历史类,18,18,500,39063
10242,"广
哈尔滨体育学院",201,广东省,2024,本科批,历史类,4,4,490,45247
10242,哈尔滨体育学院,202,广东省,2024,本科批,历史类,4,4,491,44523
10245,哈尔滨金融学院,201,广东省,2024,本科批,历史类,6,6,491,44765
10246,复旦大学,201,广东省,2024,本科批,历史类,5,5,656,69
10246,复旦大学,202,广东省,2024,本科批,历史类,13,13,652,113
10247,同济大学,201,广东省,2024,本科批,历史类,8,8,630,568
10248,上海交通大学,201,广东省,2024,本科批,历史类,2,2,656,68
10251,华东理工大学,201,广东省,2024,本科批,历史类,6,6,588,4815
10252,上海理工大学,201,广东省,2024,本科批,历史类,2,2,565,9729
10254,上海海事大学,201,广东省,2024,本科批,历史类,10,10,547,15665
10264,上海海洋大学,201,广东省,2024,本科批,历史类,9,9,554,13080
10264,上海海洋大学(中外合作办学),202,广东省,2024,本科批,历史类,10,10,530,22457
10269,华东师范大学,201,广东省,2024,本科批,历史类,19,19,611,1760
10270,上海师范大学(中外合作办学),201,广东省,2024,本科批,历史类,3,3,552,13954
10271,上海外国语大学,201,广东省,2024,本科批,历史类,6,6,602,2792
10271,上海外国语大学(中外合作办学),202,广东省,2024,本科批,历史类,6,6,598,3252
10271,上海外国语大学,203,广东省,2024,本科批,历史类,1,1,613,1629
10272,上海财经大学,201,广东省,2024,本科批,历史类,3,3,605,2441
10272,上海财经大学,202,广东省,2024,本科批,历史类,18,18,612,1659
10274,上海海关学院,201,广东省,2024,本科批,历史类,14,14,551,14385
10276,华东政法大学,201,广东省,2024,本科批,历史类,21,21,605,2429
10277,上海体育大学,201,广东省,2024,本科批,历史类,4,4,555,12973
10278,上海音乐学院,"院
201",广东省,2024,本科批,历史类,2,2,560,11225
10279,上海戏剧学院,201,广东省,2024,本科批,历史类,4,4,561,10922
10284,南京大学,201,广东省,2024,本科批,历史类,24,24,641,249
10285,"试
苏州大学",201,广东省,2024,本科批,历史类,2,2,594,3811
10285,苏州大学,202,广东省,2024,本科批,历史类,4,4,596,3468
10285,苏州大学,203,广东省,2024,本科批,历史类,2,2,595,3594
10285,"考
苏州大学",204,广东省,2024,本科批,历史类,3,3,599,3066
10286,东南大学,201,广东省,2024,本科批,历史类,9,9,617,1308
10288,南京理工大学,201,广东省,2024,本科批,历史类,7,7,575,7479
10289,"育
江苏科技大学",201,广东省,2024,本科批,历史类,5,5,519,28095
10290,中国矿业大学,201,广东省,2024,本科批,历史类,32,32,575,7418
10291,南京工业大学,201,广东省,2024,本科批,历史类,12,12,536,20066
10292,"教
常州大学",201,广东省,2024,本科批,历史类,4,4,522,26430
10294,河海大学,203,广东省,2024,本科批,历史类,18,18,579,6536
10295,江南大学,201,广东省,2024,本科批,历史类,4,4,579,6445
10295,"省
江南大学",202,广东省,2024,本科批,历史类,11,11,572,8066
10295,江南大学(中外合作办学),203,广东省,2024,本科批,历史类,2,2,575,7380
10298,南京林业大学,202,广东省,2024,本科批,历史类,6,6,562,10721
10299,江苏大学,201,广东省,2024,本科批,历史类,4,4,573,7925
10300,南京信息工程大学,202,广东省,2024,本科批,历史类,3,3,543,17438
10300,南京信息工程大学,203,广东省,2024,本科批,历史类,14,14,563,10410
10304,南通大学,"教
201",广东省,2024,本科批,历史类,7,7,535,20337
10304,南通大学,202,广东省,2024,本科批,历史类,2,2,531,22199
10304,南通大学,203,广东省,2024,本科批,历史类,2,2,530,22624
10304,"省
南通大学",204,广东省,2024,本科批,历史类,2,2,542,17544
10307,南京农业大学,201,广东省,2024,本科批,历史类,11,11,574,7618
10312,"东
南京医科大学",201,广东省,2024,本科批,历史类,1,1,562,10751
10316,中国药科大学,201,广东省,2024,本科批,历史类,4,4,578,6823
10319,南京师范大学,201,广东省,2024,本科批,历史类,7,7,588,4714
10320,"广
江苏师范大学",201,广东省,2024,本科批,历史类,2,2,528,23749
10320,江苏师范大学,202,广东省,2024,本科批,历史类,2,2,526,24790
10320,江苏师范大学,203,广东省,2024,本科批,历史类,2,2,528,23521
10320,江苏师范大学,204,广东省,2024,本科批,历史类,6,6,525,24842
10324,盐城师范学院,201,广东省,2024,本科批,历史类,2,2,533,21455
10327,南京财经大学,203,广东省,2024,本科批,历史类,19,19,541,18216
10331,南京艺术学院,201,广东省,2024,本科批,历史类,6,6,527,23946
10332,苏州科技大学,201,广东省,2024,本科批,历史类,8,8,531,22286
10335,浙江大学,201,广东省,2024,本科批,历史类,38,38,640,271
10338,浙江理工大学,201,广东省,2024,本科批,历史类,11,11,535,20628
10344,浙江中医药大学,201,广东省,2024,本科批,历史类,1,1,530,22785
10344,浙江中医药大学,202,广东省,2024,本科批,历史类,2,2,529,23362
10344,浙江中医药大学,203,广东省,2024,本科批,历史类,2,2,507,34634
10345,浙江师范大学,201,广东省,2024,本科批,历史类,11,11,536,20091
10345,浙江师范大学,202,广东省,2024,本科批,历史类,7,7,518,28517
10345,浙江师范大学,203,广东省,2024,本科批,历史类,2,2,544,17029
10345,浙江师范大学,204,广东省,2024,本科批,历史类,2,2,573,7792
10345,浙江师范大学(中外合作办学),205,广东省,2024,本科批,历史类,5,5,529,22918
10346,杭州师范大学,201,广东省,2024,本科批,历史类,5,5,534,20819
10347,湖州师范学院,201,广东省,2024,本科批,历史类,2,2,524,25440
10349,绍兴文理学院,201,广东省,2024,本科批,历史类,5,5,508,33875
10351,温州大学,201,广东省,2024,本科批,历史类,6,6,539,18913
10351,温州大学,"院
202",广东省,2024,本科批,历史类,2,2,525,24986
10351,温州大学,203,广东省,2024,本科批,历史类,2,2,532,21871
10353,浙江工商大学,201,广东省,2024,本科批,历史类,17,17,541,17977
10353,"试
浙江工商大学",202,广东省,2024,本科批,历史类,4,4,537,19702
10355,中国美术学院,201,广东省,2024,本科批,历史类,7,7,535,20680
10355,中国美术学院,204,广东省,2024,本科批,历史类,9,9,554,13218
10357,"考
安徽大学",201,广东省,2024,本科批,历史类,21,21,569,8777
10359,合肥工业大学,201,广东省,2024,本科批,历史类,5,5,571,8441
10359,合肥工业大学,202,广东省,2024,本科批,历史类,7,7,582,5973
10360,"育
安徽工业大学",201,广东省,2024,本科批,历史类,2,2,518,28661
10364,安徽农业大学,201,广东省,2024,本科批,历史类,2,2,518,28639
10370,安徽师范大学,201,广东省,2024,本科批,历史类,11,11,544,16711
10372,"教
安庆师范大学",201,广东省,2024,本科批,历史类,5,5,498,40093
10373,淮北师范大学,201,广东省,2024,本科批,历史类,1,1,539,18767
10373,淮北师范大学,202,广东省,2024,本科批,历史类,3,3,512,32015
10373,"省
淮北师范大学",203,广东省,2024,本科批,历史类,3,3,526,24479
10377,滁州学院,201,广东省,2024,本科批,历史类,18,18,494,42618
10378,安徽财经大学,201,广东省,2024,本科批,历史类,6,6,523,25893
10378,安徽财经大学,202,广东省,2024,本科批,历史类,8,8,533,21546
10384,厦门大学,201,广东省,2024,本科批,历史类,19,19,616,1403
10384,厦门大学,202,广东省,2024,本科批,历史类,4,4,630,558
10384,厦门大学(马来西亚分校),"教
203",广东省,2024,本科批,历史类,11,11,590,4367
10385,华侨大学,201,广东省,2024,本科批,历史类,66,66,531,22407
10385,华侨大学,204,广东省,2024,本科批,历史类,2,2,548,15287
10386,"省
福州大学",201,广东省,2024,本科批,历史类,3,3,579,6585
10388,福建理工大学,201,广东省,2024,本科批,历史类,1,1,537,19731
10389,"东
福建农林大学",201,广东省,2024,本科批,历史类,2,2,534,20939
10389,福建农林大学(中外合作办学),202,广东省,2024,本科批,历史类,3,3,497,40858
10389,福建农林大学(中外合作办学),203,广东省,2024,本科批,历史类,3,3,480,52566
10390,"广
集美大学",201,广东省,2024,本科批,历史类,2,2,533,21151
10390,集美大学,202,广东省,2024,本科批,历史类,6,6,551,14316
10394,福建师范大学,201,广东省,2024,本科批,历史类,4,4,571,8411
10394,福建师范大学,202,广东省,2024,本科批,历史类,22,22,550,14681
10394,福建师范大学,203,广东省,2024,本科批,历史类,4,4,572,8036
10394,福建师范大学,204,广东省,2024,本科批,历史类,5,5,581,6008
10394,福建师范大学(中外合作办学),205,广东省,2024,本科批,历史类,6,6,509,33224
10395,闽江学院,201,广东省,2024,本科批,历史类,4,4,521,27121
10397,武夷学院,201,广东省,2024,本科批,历史类,8,8,496,41586
10399,泉州师范学院,202,广东省,2024,本科批,历史类,3,3,516,29707
10403,南昌大学,202,广东省,2024,本科批,历史类,3,3,574,7727
10404,华东交通大学,201,广东省,2024,本科批,历史类,2,2,531,22233
10404,华东交通大学,202,广东省,2024,本科批,历史类,13,13,532,21622
10404,华东交通大学(联合培养),203,广东省,2024,本科批,历史类,3,3,507,34491
10405,东华理工大学(联合培养),201,广东省,2024,本科批,历史类,3,3,501,38132
10405,东华理工大学,202,广东省,2024,本科批,历史类,12,12,512,31497
10406,南昌航空大学,201,广东省,2024,本科批,历史类,8,8,520,27739
10407,江西理工大学,201,广东省,2024,本科批,历史类,7,7,512,31686
10407,江西理工大学,202,广东省,2024,本科批,历史类,24,24,520,27635
10408,景德镇陶瓷大学,201,广东省,2024,本科批,历史类,3,3,530,22820
10408,景德镇陶瓷大学,202,广东省,2024,本科批,历史类,1,1,513,31320
10410,江西农业大学,202,广东省,2024,本科批,历史类,4,4,512,31970
10412,江西中医药大学,"院
201",广东省,2024,本科批,历史类,3,3,524,25377
10414,江西师范大学,201,广东省,2024,本科批,历史类,4,4,559,11687
10414,江西师范大学,202,广东省,2024,本科批,历史类,69,69,530,22781
10414,"试
江西师范大学",203,广东省,2024,本科批,历史类,8,8,555,12860
10414,江西师范大学,204,广东省,2024,本科批,历史类,3,3,577,6845
10414,江西师范大学,212,广东省,2024,本科批,历史类,3,3,520,27634
10416,"考
上饶师范学院",201,广东省,2024,本科批,历史类,3,3,496,41638
10416,上饶师范学院,202,广东省,2024,本科批,历史类,4,4,498,40149
10416,上饶师范学院,203,广东省,2024,本科批,历史类,7,7,499,39824
10416,"育
上饶师范学院",204,广东省,2024,本科批,历史类,6,6,499,39622
10416,上饶师范学院,205,广东省,2024,本科批,历史类,2,2,496,41346
10416,上饶师范学院,206,广东省,2024,本科批,历史类,4,4,495,42075
10416,"教
上饶师范学院",207,广东省,2024,本科批,历史类,3,3,501,38567
10417,宜春学院,201,广东省,2024,本科批,历史类,4,4,496,41404
10417,宜春学院,202,广东省,2024,本科批,历史类,1,1,493,43448
10417,"省
宜春学院",203,广东省,2024,本科批,历史类,3,3,493,43225
10418,赣南师范大学,201,广东省,2024,本科批,历史类,4,4,520,27397
10418,赣南师范大学,203,广东省,2024,本科批,历史类,4,4,522,26393
10418,赣南师范大学,204,广东省,2024,本科批,历史类,4,4,490,45534
10418,赣南师范大学,206,广东省,2024,本科批,历史类,4,4,535,20704
10418,赣南师范大学,207,广东省,2024,本科批,历史类,5,5,536,20109
10418,赣南师范大学,"教
222",广东省,2024,本科批,历史类,4,4,498,40429
10419,井冈山大学,201,广东省,2024,本科批,历史类,11,11,510,32769
10421,江西财经大学,201,广东省,2024,本科批,历史类,1,1,544,16716
10421,"省
江西财经大学",202,广东省,2024,本科批,历史类,27,27,551,14147
10421,江西财经大学,210,广东省,2024,本科批,历史类,33,33,547,15615
10422,"东
山东大学",201,广东省,2024,本科批,历史类,32,32,603,2620
10423,中国海洋大学,201,广东省,2024,本科批,历史类,14,14,596,3454
10423,中国海洋大学,202,广东省,2024,本科批,历史类,7,7,596,3519
10423,"广
中国海洋大学",203,广东省,2024,本科批,历史类,2,2,600,3037
10423,中国海洋大学(中外合作办学),204,广东省,2024,本科批,历史类,4,4,591,4249
10424,山东科技大学,201,广东省,2024,本科批,历史类,2,2,531,22447
10425,中国石油大学(华东),201,广东省,2024,本科批,历史类,2,2,572,8000
10425,中国石油大学(华东),206,广东省,2024,本科批,历史类,2,2,573,7988
10427,济南大学,201,广东省,2024,本科批,历史类,37,37,521,26818
10427,济南大学,202,广东省,2024,本科批,历史类,5,5,533,21321
10427,济南大学,203,广东省,2024,本科批,历史类,4,4,530,22715
10427,济南大学,204,广东省,2024,本科批,历史类,4,4,549,15051
10429,青岛理工大学,202,广东省,2024,本科批,历史类,5,5,512,31768
10430,山东建筑大学,202,广东省,2024,本科批,历史类,2,2,523,26291
10431,齐鲁工业大学,201,广东省,2024,本科批,历史类,13,13,503,37377
10434,山东农业大学,201,广东省,2024,本科批,历史类,21,21,515,30421
10439,山东第一医科大学,201,广东省,2024,本科批,历史类,13,13,499,39457
10441,山东中医药大学,201,广东省,2024,本科批,历史类,1,1,490,45622
10445,山东师范大学,201,广东省,2024,本科批,历史类,1,1,562,10714
10445,山东师范大学,202,广东省,2024,本科批,历史类,22,22,534,21022
10445,山东师范大学,203,广东省,2024,本科批,历史类,1,1,533,21342
10445,山东师范大学,204,广东省,2024,本科批,历史类,4,4,550,14520
10445,山东师范大学,205,广东省,2024,本科批,历史类,1,1,581,6016
10445,山东师范大学,206,广东省,2024,本科批,历史类,5,5,507,34668
10445,山东师范大学(中外合作办学),216,广东省,2024,本科批,历史类,1,1,503,37207
10449,山东航空学院,"院
201",广东省,2024,本科批,历史类,1,1,506,35399
10451,鲁东大学,201,广东省,2024,本科批,历史类,10,10,478,54314
10452,临沂大学,201,广东省,2024,本科批,历史类,10,10,518,28591
10455,"试
菏泽学院",201,广东省,2024,本科批,历史类,5,5,498,40440
10456,山东财经大学,201,广东省,2024,本科批,历史类,12,12,531,22383
10458,山东艺术学院,201,广东省,2024,本科批,历史类,5,5,491,44676
