score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
629,315,7118,7118,0.017829946695523225,广东省,2022,物理类,399216,445
628,349,7467,7467,0.018704160153901646,广东省,2022,物理类,399216,445
627,366,7833,7833,0.0196209570758687,广东省,2022,物理类,399216,445
626,355,8188,8188,0.02051019999198429,广东省,2022,物理类,399216,445
625,377,8565,8565,0.021454550919802813,广东省,2022,物理类,399216,445
624,384,8949,8949,0.022416436214981364,广东省,2022,物理类,399216,445
623,414,9363,9363,0.023453468798845738,广东省,2022,物理类,399216,445
622,392,9755,9755,0.024435393371007173,广东省,2022,物理类,399216,445
621,453,10208,10208,0.02557011743016312,广东省,2022,物理类,399216,445
620,429,10637,10637,0.026644723658370405,广东省,2022,物理类,399216,445
619,418,11055,11055,0.027691775880726223,广东省,2022,物理类,399216,445
618,433,11488,11488,0.028776401747424952,广东省,2022,物理类,399216,445
617,484,11972,11972,0.029988778004889582,广东省,2022,物理类,399216,445
616,481,12453,12453,0.031193639533485633,广东省,2022,物理类,399216,445
615,515,12968,12968,0.032483667989258946,广东省,2022,物理类,399216,445
614,513,13481,13481,0.03376868662578654,广东省,2022,物理类,399216,445
613,534,14015,14015,0.03510630836439421,广东省,2022,物理类,399216,445
612,528,14543,14543,0.03642890064526472,广东省,2022,物理类,399216,445
611,512,15055,15055,0.037711414372169454,广东省,2022,物理类,399216,445
610,579,15634,15634,0.03916175704380586,广东省,2022,物理类,399216,445
609,601,16235,16235,0.0406672077271452,广东省,2022,物理类,399216,445
608,586,16821,16821,0.04213508476614164,广东省,2022,物理类,399216,445
607,651,17472,17472,0.043765780930624026,广东省,2022,物理类,399216,445
606,620,18092,18092,0.04531882489679773,广东省,2022,物理类,399216,445
605,632,18724,18724,0.046901927778445755,广东省,2022,物理类,399216,445
604,648,19372,19372,0.04852510921405956,广东省,2022,物理类,399216,445
603,668,20040,20040,0.05019838884213058,广东省,2022,物理类,399216,445
602,646,20686,20686,0.05181656045849866,广东省,2022,物理类,399216,445
601,652,21338,21338,0.053449761532603904,广东省,2022,物理类,399216,445
600,734,22072,22072,0.055288365195783735,广东省,2022,物理类,399216,445
599,701,22773,22773,0.05704430684140916,广东省,2022,物理类,399216,445
598,768,23541,23541,0.05896807743176626,广东省,2022,物理类,399216,445
597,723,24264,24264,0.06077912708909462,广东省,2022,物理类,399216,445
596,742,25006,25006,0.06263777002925734,广东省,2022,物理类,399216,445
595,711,25717,25717,0.06441876077111137,广东省,2022,物理类,399216,445
594,775,26492,26492,0.06636006572882851,广东省,2022,物理类,399216,445
593,754,27246,27246,0.06824876758446555,广东省,2022,物理类,399216,445
592,797,28043,28043,0.07024518055388562,广东省,2022,物理类,399216,445
591,774,28817,28817,0.07218398060197988,广东省,2022,物理类,399216,445
590,817,29634,29634,0.07423049176385715,广东省,2022,物理类,399216,445
589,815,30449,30449,0.07627199310648872,广东省,2022,物理类,399216,445
588,837,31286,31286,0.07836860246082321,广东省,2022,物理类,399216,445
587,819,32105,32105,0.08042012344194621,广东省,2022,物理类,399216,445
586,887,32992,32992,0.08264197827742376,广东省,2022,物理类,399216,445
585,878,33870,33870,0.08484128892629554,广东省,2022,物理类,399216,445
584,853,34723,34723,0.08697797683459581,广东省,2022,物理类,399216,445
583,874,35597,35597,0.08916726784497615,广东省,2022,物理类,399216,445
582,863,36460,36460,0.09132900484950503,广东省,2022,物理类,399216,445
581,926,37386,37386,0.09364855116027414,广东省,2022,物理类,399216,445
580,915,38301,38301,0.09594054346519178,广东省,2022,物理类,399216,445
579,897,39198,39198,0.09818744739689791,广东省,2022,物理类,399216,445
578,957,40155,40155,0.10058464590597571,广东省,2022,物理类,399216,445
577,979,41134,41134,0.10303695242675644,广东省,2022,物理类,399216,445
576,982,42116,42116,0.10549677367640575,广东省,2022,物理类,399216,445
575,986,43102,43102,0.10796661456454651,广东省,2022,物理类,399216,445
574,952,44054,44054,0.11035128852551,广东省,2022,物理类,399216,445
573,1012,45066,45066,0.11288625706384514,广东省,2022,物理类,399216,445
572,1024,46090,46090,0.1154512845176546,广东省,2022,物理类,399216,445
571,1014,47104,47104,0.11799126287523547,广东省,2022,物理类,399216,445
570,1052,48156,48156,0.12062642779848504,广东省,2022,物理类,399216,445
569,1105,49261,49261,0.12339435293174622,广东省,2022,物理类,399216,445
568,1065,50326,50326,0.12606208168009297,广东省,2022,物理类,399216,445
567,1076,51402,51402,0.1287573644342912,广东省,2022,物理类,399216,445
566,1071,52473,52473,0.13144012264037513,广东省,2022,物理类,399216,445
565,1102,53575,53575,0.13420053304476776,广东省,2022,物理类,399216,445
564,1134,54709,54709,0.1370411005570919,广东省,2022,物理类,399216,445
563,1109,55818,55818,0.13981904532884454,广东省,2022,物理类,399216,445
562,1092,56910,56910,0.14255440663700852,广东省,2022,物理类,399216,445
561,1148,58058,58058,0.14543004288405276,广东省,2022,物理类,399216,445
560,1116,59174,59174,0.1482255220231654,广东省,2022,物理类,399216,445
559,1182,60356,60356,0.15118632519738687,广东省,2022,物理类,399216,445
558,1127,61483,61483,0.15400935834235102,广东省,2022,物理类,399216,445
557,1174,62657,62657,0.1569501222395896,广东省,2022,物理类,399216,445
556,1171,63828,63828,0.1598833714079596,广东省,2022,物理类,399216,445
555,1174,65002,65002,0.16282413530519818,广东省,2022,物理类,399216,445
554,1268,66270,66270,0.1660003607069857,广东省,2022,物理类,399216,445
553,1245,67515,67515,0.1691189731874474,广东省,2022,物理类,399216,445
552,1226,68741,68741,0.17218999238507474,广东省,2022,物理类,399216,445
551,1227,69968,69968,0.17526351649232497,广东省,2022,物理类,399216,445
550,1234,71202,71202,0.1783545749669352,广东省,2022,物理类,399216,445
549,1243,72445,72445,0.18146817762815118,广东省,2022,物理类,399216,445
548,1327,73772,73772,0.18479219269768746,广东省,2022,物理类,399216,445
547,1249,75021,75021,0.1879208248166406,广东省,2022,物理类,399216,445
546,1330,76351,76351,0.1912523546150455,广东省,2022,物理类,399216,445
545,1294,77645,77645,0.19449370766702737,广东省,2022,物理类,399216,445
544,1286,78931,78931,0.19771502144202638,广东省,2022,物理类,399216,445
543,1252,80183,80183,0.20085116828984811,广东省,2022,物理类,399216,445
542,1284,81467,81467,0.20406747224560137,广东省,2022,物理类,399216,445
541,1308,82775,82775,0.20734389403230333,广东省,2022,物理类,399216,445
540,1343,84118,84118,0.21070798765580537,广东省,2022,物理类,399216,445
539,1352,85470,85470,0.21409462546591318,广东省,2022,物理类,399216,445
538,1361,86831,86831,0.21750380746262674,广东省,2022,物理类,399216,445
537,1443,88274,88274,0.22111839204841488,广东省,2022,物理类,399216,445
536,1360,89634,89634,0.2245250691355056,广东省,2022,物理类,399216,445
535,1396,91030,91030,0.22802192296901927,广东省,2022,物理类,399216,445
534,1369,92399,92399,0.23145114424271573,广东省,2022,物理类,399216,445
533,1426,93825,93825,0.23502314536491523,广东省,2022,物理类,399216,445
532,1376,95201,95201,0.2384699010059717,广东省,2022,物理类,399216,445
531,1530,96731,96731,0.24230241272894873,广东省,2022,物理类,399216,445
530,1425,98156,98156,0.24587190894152539,广东省,2022,物理类,399216,445
529,1425,99581,99581,0.24944140515410204,广东省,2022,物理类,399216,445
528,1429,101010,101010,0.25302092100517015,广东省,2022,物理类,399216,445
527,1376,102386,102386,0.2564676766462266,广东省,2022,物理类,399216,445
526,1434,103820,103820,0.260059717045409,广东省,2022,物理类,399216,445
525,1429,105249,105249,0.2636392328964771,广东省,2022,物理类,399216,445
524,1455,106704,106704,0.2672838763977396,广东省,2022,物理类,399216,445
523,1483,108187,108187,0.27099865736844214,广东省,2022,物理类,399216,445
522,1545,109732,109732,0.2748687427357621,广东省,2022,物理类,399216,445
521,1433,111165,111165,0.27845827822532165,广东省,2022,物理类,399216,445
520,1410,112575,112575,0.28199020079355536,广东省,2022,物理类,399216,445
519,1484,114059,114059,0.2857074866738808,广东省,2022,物理类,399216,445
518,1472,115531,115531,0.2893947136387319,广东省,2022,物理类,399216,445
517,1528,117059,117059,0.29322221554246325,广东省,2022,物理类,399216,445
516,1516,118575,118575,0.2970196585307202,广东省,2022,物理类,399216,445
515,1474,120049,120049,0.30071189531481707,广东省,2022,物理类,399216,445
514,1559,121608,121608,0.304617049416857,广东省,2022,物理类,399216,445
513,1477,123085,123085,0.30831680092982244,广东省,2022,物理类,399216,445
512,1420,124505,124505,0.3118737725942848,广东省,2022,物理类,399216,445
511,1575,126080,126080,0.31581900525029055,广东省,2022,物理类,399216,445
510,1641,127721,127721,0.31992956194140515,广东省,2022,物理类,399216,445
509,1499,129220,129220,0.3236844214660735,广东省,2022,物理类,399216,445
508,1530,130750,130750,0.32751693318905056,广东省,2022,物理类,399216,445
507,1572,132322,132322,0.3314546511161877,广东省,2022,物理类,399216,445
506,1581,133903,133903,0.33541491322993067,广东省,2022,物理类,399216,445
505,1597,135500,135500,0.3394152538976394,广东省,2022,物理类,399216,445
504,1564,137064,137064,0.3433329325477937,广东省,2022,物理类,399216,445
503,1530,138594,138594,0.34716544427077073,广东省,2022,物理类,399216,445
502,1557,140151,140151,0.351065588553565,广东省,2022,物理类,399216,445
501,1567,141718,141718,0.3549907819325879,广东省,2022,物理类,399216,445
500,1553,143271,143271,0.3588809065768907,广东省,2022,物理类,399216,445
499,1586,144857,144857,0.36285369323874794,广东省,2022,物理类,399216,445
498,1575,146432,146432,0.3667989258947537,广东省,2022,物理类,399216,445
497,1603,148035,148035,0.3708142960201996,广东省,2022,物理类,399216,445
496,1543,149578,149578,0.3746793715682738,广东省,2022,物理类,399216,445
495,1593,151171,151171,0.37866969259749106,广东省,2022,物理类,399216,445
494,1621,152792,152792,0.38273015109614844,广东省,2022,物理类,399216,445
493,1673,154465,154465,0.38692086489519456,广东省,2022,物理类,399216,445
492,1709,156174,156174,0.3912017554406637,广东省,2022,物理类,399216,445
491,1592,157766,157766,0.3951895715602581,广东省,2022,物理类,399216,445
490,1538,159304,159304,0.39904212256021804,广东省,2022,物理类,399216,445
489,1640,160944,160944,0.40315017434170974,广东省,2022,物理类,399216,445
488,1658,162602,162602,0.407303314496413,广东省,2022,物理类,399216,445
487,1650,164252,164252,0.4114364153741333,广东省,2022,物理类,399216,445
486,1607,165859,165859,0.41546180513807063,广东省,2022,物理类,399216,445
485,1636,167495,167495,0.4195598372810709,广东省,2022,物理类,399216,445
484,1699,169194,169194,0.4238156787303114,广东省,2022,物理类,399216,445
483,1667,170861,170861,0.4279913630716204,广东省,2022,物理类,399216,445
482,1662,172523,172523,0.43215452286481504,广东省,2022,物理类,399216,445
481,1614,174137,174137,0.4361974469961124,广东省,2022,物理类,399216,445
480,1676,175813,175813,0.4403956755240271,广东省,2022,物理类,399216,445
479,1626,177439,177439,0.44446865857079876,广东省,2022,物理类,399216,445
478,1716,179155,179155,0.4487670834836279,广东省,2022,物理类,399216,445
477,1661,180816,180816,0.4529277383671997,广东省,2022,物理类,399216,445
476,1659,182475,182475,0.45708338343152577,广东省,2022,物理类,399216,445
475,1724,184199,184199,0.46140184762133785,广东省,2022,物理类,399216,445
474,1632,185831,185831,0.46548986012584664,广东省,2022,物理类,399216,445
473,1657,187488,187488,0.469640495370927,广东省,2022,物理类,399216,445
472,1694,189182,189182,0.47388381227205323,广东省,2022,物理类,399216,445
471,1678,190860,190860,0.47808705061921364,广东省,2022,物理类,399216,445
470,1651,192511,192511,0.48222265640655687,广东省,2022,物理类,399216,445
469,1645,194156,194156,0.48634323273616287,广东省,2022,物理类,399216,445
468,1748,195904,195904,0.49072181475692356,广东省,2022,物理类,399216,445
467,1641,197545,197545,0.49483237144803816,广东省,2022,物理类,399216,445
466,1626,199171,199171,0.4989053544948098,广东省,2022,物理类,399216,445
465,1642,200813,200813,0.5030184160955473,广东省,2022,物理类,399216,445
464,1676,202489,202489,0.5072166446234619,广东省,2022,物理类,399216,445
463,1625,204114,204114,0.5112871227606108,广东省,2022,物理类,399216,445
462,1540,205654,205654,0.5151446835798165,广东省,2022,物理类,399216,445
461,1691,207345,207345,0.5193804857520741,广东省,2022,物理类,399216,445
460,1663,209008,209008,0.5235461504548916,广东省,2022,物理类,399216,445
459,1620,210628,210628,0.5276041040439261,广东省,2022,物理类,399216,445
458,1676,212304,212304,0.5318023325718408,广东省,2022,物理类,399216,445
457,1632,213936,213936,0.5358903450763497,广东省,2022,物理类,399216,445
456,1599,215535,215535,0.5398956955633041,广东省,2022,物理类,399216,445
455,1670,217205,217205,0.5440788946334816,广东省,2022,物理类,399216,445
454,1605,218810,218810,0.5480992745781732,广东省,2022,物理类,399216,445
453,1647,220457,220457,0.5522248607270249,广东省,2022,物理类,399216,445
452,1569,222026,222026,0.5561550639252936,广东省,2022,物理类,399216,445
451,1585,223611,223611,0.5601253456775279,广东省,2022,物理类,399216,445
450,1613,225224,225224,0.5641657648992024,广东省,2022,物理类,399216,445
449,1603,226827,226827,0.5681811350246483,广东省,2022,物理类,399216,445
448,1645,228472,228472,0.5723017113542543,广东省,2022,物理类,399216,445
447,1613,230085,230085,0.5763421305759289,广东省,2022,物理类,399216,445
446,1577,231662,231662,0.5802923730511803,广东省,2022,物理类,399216,445
445,1577,233239,233239,0.5842426155264318,广东省,2022,物理类,399216,445
444,1564,234803,234803,0.5881602941765861,广东省,2022,物理类,399216,445
443,1580,236383,236383,0.5921180513807062,广东省,2022,物理类,399216,445
442,1615,237998,237998,0.5961634804216264,广东省,2022,物理类,399216,445
441,1511,239509,239509,0.5999483988617691,广东省,2022,物理类,399216,445
440,1505,241014,241014,0.6037182878441746,广东省,2022,物理类,399216,445
439,1512,242526,242526,0.6075057111939401,广东省,2022,物理类,399216,445
438,1552,244078,244078,0.6113933309286201,广东省,2022,物理类,399216,445
437,1541,245619,245619,0.6152533966574486,广东省,2022,物理类,399216,445
436,1498,247117,247117,0.6190057512724941,广东省,2022,物理类,399216,445
435,1500,248617,248617,0.6227631157067853,广东省,2022,物理类,399216,445
434,1539,250156,250156,0.6266181716163681,广东省,2022,物理类,399216,445
433,1549,251705,251705,0.6304982766221795,广东省,2022,物理类,399216,445
432,1449,253154,253154,0.6341278906657047,广东省,2022,物理类,399216,445
431,1498,254652,254652,0.6378802452807503,广东省,2022,物理类,399216,445
430,1466,256118,256118,0.6415524427878642,广东省,2022,物理类,399216,445
429,1516,257634,257634,0.6453498857761212,广东省,2022,物理类,399216,445
428,1451,259085,259085,0.6489845096388922,广东省,2022,物理类,399216,445
427,1434,260519,260519,0.6525765500380746,广东省,2022,物理类,399216,445
426,1366,261885,261885,0.6559982565829025,广东省,2022,物理类,399216,445
425,1407,263292,263292,0.6595226644222676,广东省,2022,物理类,399216,445
424,1409,264701,264701,0.6630520820808785,广东省,2022,物理类,399216,445
423,1381,266082,266082,0.6665113622700493,广东省,2022,物理类,399216,445
422,1323,267405,267405,0.6698253577010942,广东省,2022,物理类,399216,445
421,1437,268842,268842,0.6734249128291451,广东省,2022,物理类,399216,445
420,1369,270211,270211,0.6768541341028416,广东省,2022,物理类,399216,445
419,1358,271569,271569,0.6802558013706865,广东省,2022,物理类,399216,445
418,1278,272847,272847,0.6834570758687026,广东省,2022,物理类,399216,445
417,1279,274126,274126,0.6866608552763416,广东省,2022,物理类,399216,445
416,1321,275447,275447,0.6899698408881407,广东省,2022,物理类,399216,445
415,1317,276764,276764,0.6932688068614484,广东省,2022,物理类,399216,445
414,1291,278055,278055,0.6965026451845617,广东省,2022,物理类,399216,445
413,1333,279388,279388,0.6998416897118352,广东省,2022,物理类,399216,445
412,1307,280695,280695,0.7031156065889143,广东省,2022,物理类,399216,445
411,1312,282007,282007,0.7064020480141077,广东省,2022,物理类,399216,445
410,1301,283308,283308,0.7096609354334495,广东省,2022,物理类,399216,445
409,1216,284524,284524,0.7127069055348483,广东省,2022,物理类,399216,445
408,1235,285759,285759,0.7158004689190814,广东省,2022,物理类,399216,445
407,1238,286997,286997,0.7189015470321831,广东省,2022,物理类,399216,445
406,1227,288224,288224,0.7219750711394333,广东省,2022,物理类,399216,445
405,1214,289438,289438,0.7250160314215863,广东省,2022,物理类,399216,445
404,1159,290597,290597,0.727919221674482,广东省,2022,物理类,399216,445
403,1225,291822,291822,0.7309877359624865,广东省,2022,物理类,399216,445
402,1169,292991,292991,0.7339159753116108,广东省,2022,物理类,399216,445
401,1254,294245,294245,0.7370571319786782,广东省,2022,物理类,399216,445
400,1256,295501,295501,0.7402032984649913,广东省,2022,物理类,399216,445
399,1178,296679,296679,0.7431540820007214,广东省,2022,物理类,399216,445
398,1084,297763,297763,0.7458694040319025,广东省,2022,物理类,399216,445
397,1180,298943,298943,0.7488251973868782,广东省,2022,物理类,399216,445
396,1154,300097,300097,0.7517158630916596,广东省,2022,物理类,399216,445
395,1133,301230,301230,0.754553925694361,广东省,2022,物理类,399216,445
394,1107,302337,302337,0.7573268606468678,广东省,2022,物理类,399216,445
393,1067,303404,303404,0.7599995992144604,广东省,2022,物理类,399216,445
392,1072,304476,304476,0.7626848623301671,广东省,2022,物理类,399216,445
391,1076,305552,305552,0.7653801450843654,广东省,2022,物理类,399216,445
390,1059,306611,306611,0.768032844374975,广东省,2022,物理类,399216,445
389,1038,307649,307649,0.7706329405635045,广东省,2022,物理类,399216,445
388,1079,308728,308728,0.7733357380465713,广东省,2022,物理类,399216,445
387,1042,309770,309770,0.7759458538735923,广东省,2022,物理类,399216,445
386,1074,310844,310844,0.7786361268085448,广东省,2022,物理类,399216,445
385,1037,311881,311881,0.7812337180874515,广东省,2022,物理类,399216,445
384,1039,312920,312920,0.7838363191856038,广东省,2022,物理类,399216,445
383,1051,313971,313971,0.7864689791992305,广东省,2022,物理类,399216,445
382,974,314945,314945,0.7889087611718969,广东省,2022,物理类,399216,445
381,1006,315951,315951,0.7914287002524949,广东省,2022,物理类,399216,445
380,1003,316954,316954,0.7939411246042243,广东省,2022,物理类,399216,445
379,915,317869,317869,0.7962331169091419,广东省,2022,物理类,399216,445
378,1019,318888,318888,0.7987856198148371,广东省,2022,物理类,399216,445
377,959,319847,319847,0.8011878281431606,广东省,2022,物理类,399216,445
376,984,320831,320831,0.8036526592120556,广东省,2022,物理类,399216,445
375,953,321784,321784,0.806039838082642,广东省,2022,物理类,399216,445
374,915,322699,322699,0.8083318303875596,广东省,2022,物理类,399216,445
373,906,323605,323605,0.8106012785058715,广东省,2022,物理类,399216,445
372,921,324526,324526,0.8129083002685263,广东省,2022,物理类,399216,445
371,936,325462,325462,0.8152528956755241,广东省,2022,物理类,399216,445
370,955,326417,326417,0.8176450843653561,广东省,2022,物理类,399216,445
369,862,327279,327279,0.8198043164602621,广东省,2022,物理类,399216,445
368,871,328150,328150,0.8219860927417739,广东省,2022,物理类,399216,445
367,860,329010,329010,0.8241403150174341,广东省,2022,物理类,399216,445
366,885,329895,329895,0.826357160033666,广东省,2022,物理类,399216,445
365,844,330739,330739,0.8284713037553605,广东省,2022,物理类,399216,445
364,874,331613,331613,0.8306605947657408,广东省,2022,物理类,399216,445
363,830,332443,332443,0.8327396697527153,广东省,2022,物理类,399216,445
362,830,333273,333273,0.8348187447396898,广东省,2022,物理类,399216,445
361,801,334074,334074,0.8368251773476013,广东省,2022,物理类,399216,445
360,804,334878,334878,0.8388391246843814,广东省,2022,物理类,399216,445
359,829,335707,335707,0.840915694761733,广东省,2022,物理类,399216,445
358,780,336487,336487,0.8428695242675645,广东省,2022,物理类,399216,445
357,778,337265,337265,0.8448183439541501,广东省,2022,物理类,399216,445
356,776,338041,338041,0.8467621538214901,广东省,2022,物理类,399216,445
355,820,338861,338861,0.848816179712236,广东省,2022,物理类,399216,445
354,749,339610,339610,0.8506923570197588,广东省,2022,物理类,399216,445
353,801,340411,340411,0.8526987896276702,广东省,2022,物理类,399216,445
352,766,341177,341177,0.8546175503987816,广东省,2022,物理类,399216,445
351,777,341954,341954,0.8565638651757445,广东省,2022,物理类,399216,445
350,696,342650,342650,0.8583072822732556,广东省,2022,物理类,399216,445
349,762,343412,343412,0.8602160234058756,广东省,2022,物理类,399216,445
348,699,344111,344111,0.8619669552322552,广东省,2022,物理类,399216,445
347,783,344894,344894,0.8639282994669553,广东省,2022,物理类,399216,445
346,719,345613,345613,0.8657293294857922,广东省,2022,物理类,399216,445
345,748,346361,346361,0.867603001883692,广东省,2022,物理类,399216,445
344,707,347068,347068,0.8693739729870547,广东省,2022,物理类,399216,445
343,696,347764,347764,0.8711173900845658,广东省,2022,物理类,399216,445
342,690,348454,348454,0.8728457777243397,广东省,2022,物理类,399216,445
341,718,349172,349172,0.8746443028335538,广东省,2022,物理类,399216,445
340,688,349860,349860,0.876367680654082,广东省,2022,物理类,399216,445
339,674,350534,350534,0.8780559897398902,广东省,2022,物理类,399216,445
338,719,351253,351253,0.8798570197587271,广东省,2022,物理类,399216,445
337,665,351918,351918,0.8815227846579295,广东省,2022,物理类,399216,445
336,653,352571,352571,0.8831584906416576,广东省,2022,物理类,399216,445
335,650,353221,353221,0.8847866818965172,广东省,2022,物理类,399216,445
334,664,353885,353885,0.8864499418860967,广东省,2022,物理类,399216,445
333,682,354567,354567,0.8881582902488878,广东省,2022,物理类,399216,445
332,661,355228,355228,0.8898140355095988,广东省,2022,物理类,399216,445
331,600,355828,355828,0.8913169812833153,广东省,2022,物理类,399216,445
330,633,356461,356461,0.8929025890745862,广东省,2022,物理类,399216,445
329,641,357102,357102,0.8945082361428399,广东省,2022,物理类,399216,445
328,608,357710,357710,0.8960312211935393,广东省,2022,物理类,399216,445
327,631,358341,358341,0.8976118191655645,广东省,2022,物理类,399216,445
326,632,358973,358973,0.8991949220472125,广东省,2022,物理类,399216,445
325,636,359609,359609,0.9007880445673521,广东省,2022,物理类,399216,445
324,592,360201,360201,0.9022709510640856,广东省,2022,物理类,399216,445
323,620,360821,360821,0.9038239950302593,广东省,2022,物理类,399216,445
322,569,361390,361390,0.9052492886056671,广东省,2022,物理类,399216,445
321,555,361945,361945,0.9066395134463548,广东省,2022,物理类,399216,445
320,606,362551,362551,0.9081574886778085,广东省,2022,物理类,399216,445
319,635,363186,363186,0.9097481062883251,广东省,2022,物理类,399216,445
318,577,363763,363763,0.9111934391407158,广东省,2022,物理类,399216,445
317,599,364362,364362,0.9126938800048094,广东省,2022,物理类,399216,445
316,533,364895,364895,0.9140289968337942,广东省,2022,物理类,399216,445
315,538,365433,365433,0.9153766382108933,广东省,2022,物理类,399216,445
314,540,365973,365973,0.9167292894072382,广东省,2022,物理类,399216,445
313,583,366556,366556,0.918189651717366,广东省,2022,物理类,399216,445
312,524,367080,367080,0.919502224359745,广东省,2022,物理类,399216,445
311,528,367608,367608,0.9208248166406157,广东省,2022,物理类,399216,445
310,539,368147,368147,0.9221749629273376,广东省,2022,物理类,399216,445
309,553,368700,368700,0.9235601779487796,广东省,2022,物理类,399216,445
308,522,369222,369222,0.9248677407719129,广东省,2022,物理类,399216,445
