score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
319,647.0,366105,366105,0.8961849626084721,广东省,2023,物理类,408515,439
318,681.0,366786,366786,0.8978519760596306,广东省,2023,物理类,408515,439
317,605.0,367391,367391,0.8993329498304836,广东省,2023,物理类,408515,439
316,641.0,368032,368032,0.9009020476604286,广东省,2023,物理类,408515,439
315,641.0,368673,368673,0.9024711454903735,广东省,2023,物理类,408515,439
314,613.0,369286,369286,0.9039717023854692,广东省,2023,物理类,408515,439
313,597.0,369883,369883,0.9054330930320796,广东省,2023,物理类,408515,439
312,611.0,370494,370494,0.9069287541461146,广东省,2023,物理类,408515,439
311,647.0,371141,371141,0.9085125393192416,广东省,2023,物理类,408515,439
310,602.0,371743,371743,0.9099861694185036,广东省,2023,物理类,408515,439
309,612.0,372355,372355,0.9114842784230688,广东省,2023,物理类,408515,439
308,589.0,372944,372944,0.9129260859454366,广东省,2023,物理类,408515,439
307,614.0,373558,373558,0.9144290907310624,广东省,2023,物理类,408515,439
306,570.0,374128,374128,0.9158243883333538,广东省,2023,物理类,408515,439
305,582.0,374710,374710,0.917249060622009,广东省,2023,物理类,408515,439
304,520.0,375230,375230,0.9185219636977834,广东省,2023,物理类,408515,439
303,536.0,375766,375766,0.9198340330220433,广东省,2023,物理类,408515,439
302,550.0,376316,376316,0.9211803728137278,广东省,2023,物理类,408515,439
301,595.0,376911,376911,0.9226368676792772,广东省,2023,物理类,408515,439
300,548.0,377459,377459,0.9239783116899012,广东省,2023,物理类,408515,439
299,554.0,378013,378013,0.925334443043707,广东省,2023,物理类,408515,439
298,542.0,378555,378555,0.9266611997111488,广东省,2023,物理类,408515,439
297,545.0,379100,379100,0.9279953000501816,广东省,2023,物理类,408515,439
296,533.0,379633,379633,0.9293000257028504,广东省,2023,物理类,408515,439
295,514.0,380147,380147,0.930558241435443,广东省,2023,物理类,408515,439
294,526.0,380673,380673,0.9318458318543996,广东省,2023,物理类,408515,439
293,544.0,381217,381217,0.933177484302902,广东省,2023,物理类,408515,439
292,524.0,381741,381741,0.9344601789407978,广东省,2023,物理类,408515,439
291,474.0,382215,382215,0.9356204790521768,广东省,2023,物理类,408515,439
290,472.0,382687,382687,0.9367758833824952,广东省,2023,物理类,408515,439
289,494.0,383181,383181,0.9379851413044809,广东省,2023,物理类,408515,439
288,500.0,383681,383681,0.9392090865696486,广东省,2023,物理类,408515,439
287,427.0,384108,384108,0.940254335826102,广东省,2023,物理类,408515,439
286,495.0,384603,384603,0.941466041638618,广东省,2023,物理类,408515,439
285,485.0,385088,385088,0.9426532685458306,广东省,2023,物理类,408515,439
284,483.0,385571,385571,0.9438355996719828,广东省,2023,物理类,408515,439
283,457.0,386028,386028,0.944954285644346,广东省,2023,物理类,408515,439
282,426.0,386454,386454,0.9459970870102687,广东省,2023,物理类,408515,439
281,500.0,386954,386954,0.9472210322754366,广东省,2023,物理类,408515,439
280,478.0,387432,387432,0.948391123948937,广东省,2023,物理类,408515,439
279,487.0,387919,387919,0.9495832466372104,广东省,2023,物理类,408515,439
278,483.0,388402,388402,0.9507655777633623,广东省,2023,物理类,408515,439
277,435.0,388837,388837,0.9518304101440584,广东省,2023,物理类,408515,439
276,415.0,389252,389252,0.9528462847141476,广东省,2023,物理类,408515,439
275,442.0,389694,389694,0.9539282523285558,广东省,2023,物理类,408515,439
274,444.0,390138,390138,0.9550151157240248,广东省,2023,物理类,408515,439
273,408.0,390546,390546,0.9560138550604016,广东省,2023,物理类,408515,439
272,428.0,390974,390974,0.9570615522073852,广东省,2023,物理类,408515,439
271,376.0,391350,391350,0.9579819590467914,广东省,2023,物理类,408515,439
270,423.0,391773,391773,0.9590174167411232,广东省,2023,物理类,408515,439
269,389.0,392162,392162,0.959969646157424,广东省,2023,物理类,408515,439
268,416.0,392578,392578,0.9609879686180434,广东省,2023,物理类,408515,439
267,396.0,392974,392974,0.9619573332680562,广东省,2023,物理类,408515,439
266,369.0,393343,393343,0.96286060487375,广东省,2023,物理类,408515,439
265,368.0,393711,393711,0.9637614285889134,广东省,2023,物理类,408515,439
264,398.0,394109,394109,0.9647356890199872,广东省,2023,物理类,408515,439
263,388.0,394497,394497,0.9656854705457572,广东省,2023,物理类,408515,439
262,381.0,394878,394878,0.9666181168378152,广东省,2023,物理类,408515,439
261,387.0,395265,395265,0.9675654504730548,广东省,2023,物理类,408515,439
260,321.0,395586,395586,0.9683512233332924,广东省,2023,物理类,408515,439
259,370.0,395956,395956,0.9692569428295168,广东省,2023,物理类,408515,439
258,362.0,396318,396318,0.970143079201498,广东省,2023,物理类,408515,439
257,333.0,396651,396651,0.9709582267480998,广东省,2023,物理类,408515,439
256,323.0,396974,396974,0.9717488953893982,广东省,2023,物理类,408515,439
255,327.0,397301,397301,0.972549355592818,广东省,2023,物理类,408515,439
254,294.0,397595,397595,0.9732690354087364,广东省,2023,物理类,408515,439
253,319.0,397914,397914,0.9740499124879136,广东省,2023,物理类,408515,439
252,321.0,398235,398235,0.9748356853481512,广东省,2023,物理类,408515,439
251,307.0,398542,398542,0.9755871877409642,广东省,2023,物理类,408515,439
250,345.0,398887,398887,0.97643170997393,广东省,2023,物理类,408515,439
249,281.0,399168,399168,0.9771195672129542,广东省,2023,物理类,408515,439
248,304.0,399472,399472,0.9778637259341764,广东省,2023,物理类,408515,439
247,265.0,399737,399737,0.9785124169247152,广东省,2023,物理类,408515,439
246,259.0,399996,399996,0.979146420572072,广东省,2023,物理类,408515,439
245,309.0,400305,400305,0.9799028187459456,广东省,2023,物理类,408515,439
244,286.0,400591,400591,0.9806029154376216,广东省,2023,物理类,408515,439
243,272.0,400863,400863,0.9812687416618728,广东省,2023,物理类,408515,439
242,271.0,401134,401134,0.9819321199955938,广东省,2023,物理类,408515,439
241,270.0,401404,401404,0.9825930504387844,广东省,2023,物理类,408515,439
240,258.0,401662,401662,0.9832246061956108,广东省,2023,物理类,408515,439
239,255.0,401917,401917,0.9838488182808464,广东省,2023,物理类,408515,439
238,250.0,402167,402167,0.9844607909134304,广东省,2023,物理类,408515,439
237,222.0,402389,402389,0.9850042226111648,广东省,2023,物理类,408515,439
236,206.0,402595,402595,0.985508488060414,广东省,2023,物理类,408515,439
235,225.0,402820,402820,0.9860592634297394,广东省,2023,物理类,408515,439
234,212.0,403032,403032,0.9865782162221706,广东省,2023,物理类,408515,439
233,235.0,403267,403267,0.9871534704967994,广东省,2023,物理类,408515,439
232,194.0,403461,403461,0.9876283612596845,广东省,2023,物理类,408515,439
231,187.0,403648,403648,0.9880861167888572,广东省,2023,物理类,408515,439
230,191.0,403839,403839,0.9885536638801512,广东省,2023,物理类,408515,439
229,174.0,404013,404013,0.9889795968324296,广东省,2023,物理类,408515,439
228,189.0,404202,404202,0.989442248142663,广东省,2023,物理类,408515,439
227,191.0,404393,404393,0.9899097952339572,广东省,2023,物理类,408515,439
226,159.0,404552,404552,0.9902990098282805,广东省,2023,物理类,408515,439
225,153.0,404705,404705,0.990673537079422,广东省,2023,物理类,408515,439
224,151.0,404856,404856,0.9910431685495024,广东省,2023,物理类,408515,439
223,156.0,405012,405012,0.9914250394722348,广东省,2023,物理类,408515,439
222,140.0,405152,405152,0.9917677441464816,广东省,2023,物理类,408515,439
221,150.0,405302,405302,0.992134927726032,广东省,2023,物理类,408515,439
220,148.0,405450,405450,0.9924972155245216,广东省,2023,物理类,408515,439
219,142.0,405592,405592,0.9928448159798294,广东省,2023,物理类,408515,439
218,132.0,405724,405724,0.9931679375298336,广东省,2023,物理类,408515,439
217,119.0,405843,405843,0.9934592365029437,广东省,2023,物理类,408515,439
216,114.0,405957,405957,0.9937382960234018,广东省,2023,物理类,408515,439
215,126.0,406083,406083,0.994046730230224,广东省,2023,物理类,408515,439
214,111.0,406194,406194,0.9943184460790914,广东省,2023,物理类,408515,439
213,110.0,406304,406304,0.9945877140374284,广东省,2023,物理类,408515,439
212,96.0,406400,406400,0.9948227115283405,广东省,2023,物理类,408515,439
211,110.0,406510,406510,0.9950919794866774,广东省,2023,物理类,408515,439
210,90.0,406600,406600,0.9953122896344077,广东省,2023,物理类,408515,439
209,116.0,406716,406716,0.9955962449359264,广东省,2023,物理类,408515,439
208,95.0,406811,406811,0.9958287945363083,广东省,2023,物理类,408515,439
207,108.0,406919,406919,0.9960931667135846,广东省,2023,物理类,408515,439
206,79.0,406998,406998,0.9962865500654812,广东省,2023,物理类,408515,439
205,94.0,407092,407092,0.9965166517753328,广东省,2023,物理类,408515,439
204,73.0,407165,407165,0.9966953477840472,广东省,2023,物理类,408515,439
203,72.0,407237,407237,0.9968715959022312,广东省,2023,物理类,408515,439
202,90.0,407327,407327,0.9970919060499616,广东省,2023,物理类,408515,439
201,65.0,407392,407392,0.9972510189344332,广东省,2023,物理类,408515,439
200,71.0,407463,407463,0.997424819162087,广东省,2023,物理类,408515,439
199,79.0,407542,407542,0.9976182025139836,广东省,2023,物理类,408515,439
198,71.0,407613,407613,0.9977920027416374,广东省,2023,物理类,408515,439
197,61.0,407674,407674,0.9979413240639878,广东省,2023,物理类,408515,439
196,52.0,407726,407726,0.9980686143715654,广东省,2023,物理类,408515,439
195,61.0,407787,407787,0.9982179356939158,广东省,2023,物理类,408515,439
194,70.0,407857,407857,0.9983892880310392,广东省,2023,物理类,408515,439
193,55.0,407912,407912,0.9985239220102076,广东省,2023,物理类,408515,439
192,45.0,407957,407957,0.9986340770840728,广东省,2023,物理类,408515,439
191,48.0,408005,408005,0.9987515758295288,广东省,2023,物理类,408515,439
190,64.0,408069,408069,0.9989082408234704,广东省,2023,物理类,408515,439
189,48.0,408117,408117,0.9990257395689264,广东省,2023,物理类,408515,439
188,50.0,408167,408167,0.9991481340954432,广东省,2023,物理类,408515,439
187,56.0,408223,408223,0.999285215965142,广东省,2023,物理类,408515,439
186,52.0,408275,408275,0.9994125062727196,广东省,2023,物理类,408515,439
185,46.0,408321,408321,0.9995251092371148,广东省,2023,物理类,408515,439
184,41.0,408362,408362,0.9996254727488588,广东省,2023,物理类,408515,439
183,32.0,408394,408394,0.9997038052458294,广东省,2023,物理类,408515,439
182,52.0,408446,408446,0.9998310955534068,广东省,2023,物理类,408515,439
181,30.0,408476,408476,0.999904532269317,广东省,2023,物理类,408515,439
180,39.0,408515,408515,1.0,广东省,2023,物理类,408515,439
179,407462.0,407462,407462,0.9974223712715568,广东省,2023,物理类,408515,439
178,34.0,407496,407496,0.9975055995495882,广东省,2023,物理类,408515,439
177,30.0,407526,407526,0.9975790362654982,广东省,2023,物理类,408515,439
176,35.0,407561,407561,0.99766471243406,广东省,2023,物理类,408515,439
175,33.0,407594,407594,0.997745492821561,广东省,2023,物理类,408515,439
174,30.0,407624,407624,0.9978189295374711,广东省,2023,物理类,408515,439
173,25.0,407649,407649,0.9978801268007295,广东省,2023,物理类,408515,439
172,33.0,407682,407682,0.9979609071882305,广东省,2023,物理类,408515,439
171,27.0,407709,407709,0.9980270002325496,广东省,2023,物理类,408515,439
170,28.0,407737,407737,0.998095541167399,广东省,2023,物理类,408515,439
169,28.0,407765,407765,0.9981640821022484,广东省,2023,物理类,408515,439
168,32.0,407797,407797,0.9982424145992191,广东省,2023,物理类,408515,439
167,23.0,407820,407820,0.9982987160814168,广东省,2023,物理类,408515,439
166,24.0,407844,407844,0.9983574654541449,广东省,2023,物理类,408515,439
165,19.0,407863,407863,0.9984039753742213,广东省,2023,物理类,408515,439
164,24.0,407887,407887,0.9984627247469493,广东省,2023,物理类,408515,439
163,14.0,407901,407901,0.998496995214374,广东省,2023,物理类,408515,439
162,20.0,407921,407921,0.9985459530249807,广东省,2023,物理类,408515,439
161,14.0,407935,407935,0.9985802234924054,广东省,2023,物理类,408515,439
160,27.0,407962,407962,0.9986463165367245,广东省,2023,物理类,408515,439
159,16.0,407978,407978,0.9986854827852099,广东省,2023,物理类,408515,439
158,26.0,408004,408004,0.9987491279389986,广东省,2023,物理类,408515,439
157,21.0,408025,408025,0.9988005336401357,广东省,2023,物理类,408515,439
156,18.0,408043,408043,0.9988445956696816,广东省,2023,物理类,408515,439
155,19.0,408062,408062,0.998891105589758,广东省,2023,物理类,408515,439
154,16.0,408078,408078,0.9989302718382433,广东省,2023,物理类,408515,439
153,21.0,408099,408099,0.9989816775393804,广东省,2023,物理类,408515,439
152,13.0,408112,408112,0.9990135001162748,广东省,2023,物理类,408515,439
151,7.0,408119,408119,0.9990306353499872,广东省,2023,物理类,408515,439
150,11.0,408130,408130,0.9990575621458209,广东省,2023,物理类,408515,439
149,14.0,408144,408144,0.9990918326132455,广东省,2023,物理类,408515,439
148,13.0,408157,408157,0.9991236551901399,广东省,2023,物理类,408515,439
147,15.0,408172,408172,0.999160373548095,广东省,2023,物理类,408515,439
146,15.0,408187,408187,0.99919709190605,广东省,2023,物理类,408515,439
145,3.0,408190,408190,0.9992044355776409,广东省,2023,物理类,408515,439
144,7.0,408197,408197,0.9992215708113533,广东省,2023,物理类,408515,439
143,19.0,408216,408216,0.9992680807314297,广东省,2023,物理类,408515,439
142,9.0,408225,408225,0.9992901117462027,广东省,2023,物理类,408515,439
141,13.0,408238,408238,0.999321934323097,广东省,2023,物理类,408515,439
140,9.0,408247,408247,0.9993439653378701,广东省,2023,物理类,408515,439
139,9.0,408256,408256,0.9993659963526431,广东省,2023,物理类,408515,439
138,9.0,408265,408265,0.9993880273674162,广东省,2023,物理类,408515,439
137,8.0,408273,408273,0.9994076104916588,广东省,2023,物理类,408515,439
136,9.0,408282,408282,0.9994296415064319,广东省,2023,物理类,408515,439
135,7.0,408289,408289,0.9994467767401441,广东省,2023,物理类,408515,439
134,11.0,408300,408300,0.9994737035359779,广东省,2023,物理类,408515,439
133,4.0,408304,408304,0.9994834950980992,广东省,2023,物理类,408515,439
132,7.0,408311,408311,0.9995006303318116,广东省,2023,物理类,408515,439
131,9.0,408320,408320,0.9995226613465846,广东省,2023,物理类,408515,439
130,5.0,408325,408325,0.9995349007992362,广东省,2023,物理类,408515,439
129,9.0,408334,408334,0.9995569318140093,广东省,2023,物理类,408515,439
128,8.0,408342,408342,0.999576514938252,广东省,2023,物理类,408515,439
127,5.0,408347,408347,0.9995887543909037,广东省,2023,物理类,408515,439
126,9.0,408356,408356,0.9996107854056766,广东省,2023,物理类,408515,439
125,4.0,408360,408360,0.999620576967798,广东省,2023,物理类,408515,439
124,10.0,408370,408370,0.9996450558731014,广东省,2023,物理类,408515,439
123,9.0,408379,408379,0.9996670868878744,广东省,2023,物理类,408515,439
122,6.0,408385,408385,0.9996817742310564,广东省,2023,物理类,408515,439
121,3.0,408388,408388,0.9996891179026474,广东省,2023,物理类,408515,439
120,8.0,408396,408396,0.99970870102689,广东省,2023,物理类,408515,439
119,5.0,408401,408401,0.9997209404795417,广东省,2023,物理类,408515,439
118,7.0,408408,408408,0.9997380757132541,广东省,2023,物理类,408515,439
117,4.0,408412,408412,0.9997478672753755,广东省,2023,物理类,408515,439
116,8.0,408420,408420,0.9997674503996181,广东省,2023,物理类,408515,439
115,6.0,408426,408426,0.9997821377428001,广东省,2023,物理类,408515,439
114,6.0,408432,408432,0.9997968250859821,广东省,2023,物理类,408515,439
113,2.0,408434,408434,0.9998017208670428,广东省,2023,物理类,408515,439
112,4.0,408438,408438,0.9998115124291642,广东省,2023,物理类,408515,439
111,6.0,408444,408444,0.9998261997723462,广东省,2023,物理类,408515,439
110,5.0,408449,408449,0.9998384392249978,广东省,2023,物理类,408515,439
109,8.0,408457,408457,0.9998580223492406,广东省,2023,物理类,408515,439
108,5.0,408462,408462,0.9998702618018922,广东省,2023,物理类,408515,439
107,4.0,408466,408466,0.9998800533640135,广东省,2023,物理类,408515,439
106,5.0,408471,408471,0.9998922928166653,广东省,2023,物理类,408515,439
105,7.0,408478,408478,0.9999094280503776,广东省,2023,物理类,408515,439
104,8.0,408486,408486,0.9999290111746203,广东省,2023,物理类,408515,439
103,8.0,408494,408494,0.999948594298863,广东省,2023,物理类,408515,439
102,9.0,408503,408503,0.999970625313636,广东省,2023,物理类,408515,439
101,5.0,408508,408508,0.9999828647662876,广东省,2023,物理类,408515,439
100,7.0,408515,408515,1.0,广东省,2023,物理类,408515,439
