score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
221,210,282752,282752,0.9760671073752524,广东省,2023,历史类,289685,433
220,195,282947,282947,0.9767402523430623,广东省,2023,历史类,289685,433
219,184,283131,283131,0.9773754250306367,广东省,2023,历史类,289685,433
218,190,283321,283321,0.9780313098710669,广东省,2023,历史类,289685,433
217,179,283500,283500,0.9786492224312615,广东省,2023,历史类,289685,433
216,168,283668,283668,0.9792291627112208,广东省,2023,历史类,289685,433
215,160,283828,283828,0.9797814867873725,广东省,2023,历史类,289685,433
214,193,284021,284021,0.9804477277042305,广东省,2023,历史类,289685,433
213,160,284181,284181,0.9810000517803822,广东省,2023,历史类,289685,433
212,174,284355,284355,0.9816007042131971,广东省,2023,历史类,289685,433
211,142,284497,284497,0.9820908918307817,广东省,2023,历史类,289685,433
210,173,284670,284670,0.9826880922381207,广东省,2023,历史类,289685,433
209,157,284827,284827,0.9832300602378445,广东省,2023,历史类,289685,433
208,150,284977,284977,0.9837478640592368,广东省,2023,历史类,289685,433
207,140,285117,285117,0.9842311476258695,广东省,2023,历史类,289685,433
206,133,285250,285250,0.9846902670141706,广东省,2023,历史类,289685,433
205,133,285383,285383,0.9851493864024716,广东省,2023,历史类,289685,433
204,116,285499,285499,0.9855498213576817,广东省,2023,历史类,289685,433
203,126,285625,285625,0.985984776567651,广东省,2023,历史类,289685,433
202,131,285756,285756,0.9864369919050002,广东省,2023,历史类,289685,433
201,122,285878,285878,0.986858139013066,广东省,2023,历史类,289685,433
200,129,286007,286007,0.9873034502994632,广东省,2023,历史类,289685,433
199,92,286099,286099,0.9876210366432504,广东省,2023,历史类,289685,433
198,98,286197,286197,0.9879593351398933,广东省,2023,历史类,289685,433
197,106,286303,286303,0.9883252498403439,广东省,2023,历史类,289685,433
196,102,286405,286405,0.9886773564388905,广东省,2023,历史类,289685,433
195,101,286506,286506,0.9890260110119613,广东省,2023,历史类,289685,433
194,104,286610,286610,0.9893850216614598,广东省,2023,历史类,289685,433
193,84,286694,286694,0.9896749918014395,广东省,2023,历史类,289685,433
192,82,286776,286776,0.9899580578904672,广东省,2023,历史类,289685,433
191,75,286851,286851,0.9902169598011633,广东省,2023,历史类,289685,433
190,82,286933,286933,0.990500025890191,广东省,2023,历史类,289685,433
189,80,287013,287013,0.9907761879282669,广东省,2023,历史类,289685,433
188,85,287098,287098,0.9910696100937225,广东省,2023,历史类,289685,433
187,61,287159,287159,0.9912801836477553,广东省,2023,历史类,289685,433
186,70,287229,287229,0.9915218254310717,广东省,2023,历史类,289685,433
185,72,287301,287301,0.99177037126534,广东省,2023,历史类,289685,433
184,68,287369,287369,0.9920051089977044,广东省,2023,历史类,289685,433
183,66,287435,287435,0.992232942679117,广东省,2023,历史类,289685,433
182,70,287505,287505,0.9924745844624333,广东省,2023,历史类,289685,433
181,60,287565,287565,0.9926817059909903,广东省,2023,历史类,289685,433
180,70,287635,287635,0.9929233477743066,广东省,2023,历史类,289685,433
