school_code,school_name,major_group_code,province,year,batch,subject_type,plan_count,admission_count,min_admission_score,min_admission_rank
13645,"广
南宁理工学院",201,广东省,2023,本科批,历史类,10,10,464,66746
13650,贵阳信息科技学院,201,广东省,2023,本科批,历史类,5,5,480,53283
13651,贵阳人文科技学院,201,广东省,2023,本科批,历史类,2,2,487,48538
13654,南京理工大学紫金学院,201,广东省,2023,本科批,历史类,25,25,490,46384
13656,广州华立学院,204,广东省,2023,本科批,历史类,785,785,438,91361
13656,广州华立学院(国际班),205,广东省,2023,本科批,历史类,60,43,433,96863
13656,广州华立学院,206,广东省,2023,本科批,历史类,890,890,436,93237
13657,广州应用科技学院(联合培养),202,广东省,2023,本科批,历史类,54,54,436,92995
13658,天津外国语大学滨海外事学院,201,广东省,2023,本科批,历史类,1,1,484,50844
13660,天津商业大学宝德学院,201,广东省,2023,本科批,历史类,1,1,483,51797
13660,天津商业大学宝德学院,202,广东省,2023,本科批,历史类,1,1,479,54437
13660,天津商业大学宝德学院,203,广东省,2023,本科批,历史类,4,4,482,52382
13661,天津医科大学临床医学院,201,广东省,2023,本科批,历史类,1,1,491,45995
13661,天津医科大学临床医学院,202,广东省,2023,本科批,历史类,5,5,479,54313
13661,天津医科大学临床医学院,"院
207",广东省,2023,本科批,历史类,4,4,488,47612
13662,长春人文学院,201,广东省,2023,本科批,历史类,4,4,479,54388
13665,电子科技大学成都学院,201,广东省,2023,本科批,历史类,8,8,484,50520
13666,"试
武汉华夏理工学院",201,广东省,2023,本科批,历史类,6,6,478,55087
13667,广州商学院,201,广东省,2023,本科批,历史类,1747,1747,459,70894
13667,"考
广州商学院(中外合作办学)",202,广东省,2023,本科批,历史类,40,12,433,96825
13667,广州商学院(联合培养),203,广东省,2023,本科批,历史类,30,30,437,92695
13667,广州商学院,204,广东省,2023,本科批,历史类,181,181,441,88730
13668,"育
成都理工大学工程技术学院",201,广东省,2023,本科批,历史类,10,10,485,49915
13670,成都银杏酒店管理学院,201,广东省,2023,本科批,历史类,7,7,479,54133
13673,四川外国语大学成都学院,201,广东省,2023,本科批,历史类,48,48,486,49510
13675,"教
北京理工大学珠海学院",204,广东省,2023,本科批,历史类,46,46,496,42735
13675,北京理工大学珠海学院(中外合作办学,) 205,广东省,2023,本科批,历史类,43,43,473,58765
13675,"省
北京理工大学珠海学院(国际班)",206,广东省,2023,本科批,历史类,36,36,488,48125
13678,西北大学现代学院,201,广东省,2023,本科批,历史类,1,1,479,54201
13682,西安工商学院,201,广东省,2023,本科批,历史类,2,2,484,51008
13686,武汉传媒学院,201,广东省,2023,本科批,历史类,12,12,482,52487
13714,广州工商学院,201,广东省,2023,本科批,历史类,1550,1440,433,96997
13714,广州工商学院,203,广东省,2023,本科批,历史类,134,46,433,96895
13714,广州工商学院,"教
204",广东省,2023,本科批,历史类,40,10,433,96642
13717,广州科技职业技术大学,201,广东省,2023,本科批,历史类,530,371,433,96992
13717,广州科技职业技术大学,202,广东省,2023,本科批,历史类,30,30,449,80552
13719,"省
广东科技学院",201,广东省,2023,本科批,历史类,2077,1766,433,96998
13719,广东科技学院(联合培养),204,广东省,2023,本科批,历史类,20,1,434,95522
13719,广东科技学院,208,广东省,2023,本科批,历史类,100,4,434,94994
13720,"东
广东理工学院",204,广东省,2023,本科批,历史类,1090,407,433,96985
13720,广东理工学院,205,广东省,2023,本科批,历史类,60,6,435,94094
13720,广东理工学院,206,广东省,2023,本科批,历史类,125,29,433,96600
13721,"广
广东工商职业技术大学",209,广东省,2023,本科批,历史类,949,383,433,97001
13721,广东工商职业技术大学,210,广东省,2023,本科批,历史类,174,174,438,91022
13744,黑河学院,201,广东省,2023,本科批,历史类,2,2,490,46250
13744,黑河学院,202,广东省,2023,本科批,历史类,11,11,492,44744
13762,福州外语外贸学院,201,广东省,2023,本科批,历史类,4,4,480,53921
13763,福建江夏学院,201,广东省,2023,本科批,历史类,4,4,502,38425
13766,泉州信息工程学院,201,广东省,2023,本科批,历史类,9,9,476,56760
13774,豫章师范学院,202,广东省,2023,本科批,历史类,2,2,504,37196
13776,江西软件职业技术大学,201,广东省,2023,本科批,历史类,2,2,481,53032
13809,湖南应用技术学院,201,广东省,2023,本科批,历史类,1,1,488,47848
13809,湖南应用技术学院,202,广东省,2023,本科批,历史类,1,1,491,45592
13811,琼台师范学院,201,广东省,2023,本科批,历史类,5,5,508,34717
13811,琼台师范学院,202,广东省,2023,本科批,历史类,3,3,504,37252
13816,四川工业科技学院,201,广东省,2023,本科批,历史类,5,5,486,49135
13830,广西外国语学院,"院
201",广东省,2023,本科批,历史类,29,29,480,54027
13843,南京师范大学泰州学院,201,广东省,2023,本科批,历史类,12,12,489,47177
13843,南京师范大学泰州学院,202,广东省,2023,本科批,历史类,33,33,487,48226
13844,"试
东莞城市学院",208,广东省,2023,本科批,历史类,1879,1879,443,85966
13844,东莞城市学院,209,广东省,2023,本科批,历史类,97,97,455,74975
13892,"考
三亚学院",201,广东省,2023,本科批,历史类,8,8,466,65105
13892,三亚学院,202,广东省,2023,本科批,历史类,3,3,453,76840
13892,三亚学院,203,广东省,2023,本科批,历史类,38,38,474,58567
13892,"育
三亚学院",204,广东省,2023,本科批,历史类,2,2,479,54105
13892,三亚学院(中外合作办学),210,广东省,2023,本科批,历史类,1,1,471,60711
13892,三亚学院,212,广东省,2023,本科批,历史类,3,3,461,69490
13893,"教
上海师范大学天华学院",201,广东省,2023,本科批,历史类,7,7,471,61005
13894,西安明德理工学院,201,广东省,2023,本科批,历史类,3,3,477,55853
13897,"省
天津理工大学中环信息学院",201,广东省,2023,本科批,历史类,4,4,483,51627
13898,北京科技大学天津学院,201,广东省,2023,本科批,历史类,2,2,488,48069
13898,北京科技大学天津学院,202,广东省,2023,本科批,历史类,6,6,483,51327
13899,北京中医药大学东方学院,202,广东省,2023,本科批,历史类,2,2,496,42180
13902,广州新华学院,201,广东省,2023,本科批,历史类,1205,1205,481,52535
13903,成都锦城学院,201,广东省,2023,本科批,历史类,26,26,489,46961
13905,南京工业大学浦江学院,"教
201",广东省,2023,本科批,历史类,35,35,484,50992
13906,南京师范大学中北学院,201,广东省,2023,本科批,历史类,7,7,490,46247
13906,南京师范大学中北学院,202,广东省,2023,本科批,历史类,2,2,485,49662
13920,"省
广西城市职业大学",201,广东省,2023,本科批,历史类,50,50,467,64437
13920,广西城市职业大学,202,广东省,2023,本科批,历史类,10,10,439,90604
13924,湖南交通工程学院,201,广东省,2023,本科批,历史类,4,4,473,58778
13980,"东
南京医科大学康达学院",201,广东省,2023,本科批,历史类,4,4,485,50100
13980,南京医科大学康达学院,202,广东省,2023,本科批,历史类,8,8,485,50237
13980,南京医科大学康达学院,206,广东省,2023,本科批,历史类,4,4,493,44186
13982,"广
无锡学院",201,广东省,2023,本科批,历史类,2,2,523,26627
13982,无锡学院,202,广东省,2023,本科批,历史类,7,7,513,32070
13983,苏州城市学院,203,广东省,2023,本科批,历史类,25,25,511,33053
13984,苏州大学应用技术学院,201,广东省,2023,本科批,历史类,7,7,486,49090
13986,江苏大学京江学院,201,广东省,2023,本科批,历史类,15,15,486,49310
13987,扬州大学广陵学院,201,广东省,2023,本科批,历史类,3,3,491,45950
13987,扬州大学广陵学院,202,广东省,2023,本科批,历史类,32,32,491,45640
13988,江苏师范大学科文学院,202,广东省,2023,本科批,历史类,11,11,489,47375
13989,南京邮电大学通达学院,201,广东省,2023,本科批,历史类,11,11,486,48942
13991,江苏科技大学苏州理工学院,201,广东省,2023,本科批,历史类,2,2,490,46440
13992,常州大学怀德学院,201,广东省,2023,本科批,历史类,30,30,483,51596
13994,南京审计大学金审学院,201,广东省,2023,本科批,历史类,60,60,487,48716
13995,青岛工学院,201,广东省,2023,本科批,历史类,2,2,477,56250
13995,青岛工学院,202,广东省,2023,本科批,历史类,5,5,477,56196
13998,齐鲁理工学院,"院
201",广东省,2023,本科批,历史类,2,2,479,54130
13998,齐鲁理工学院,202,广东省,2023,本科批,历史类,8,8,458,71960
14001,聊城大学东昌学院,201,广东省,2023,本科批,历史类,10,10,489,47452
14030,"试
西安信息职业大学",201,广东省,2023,本科批,历史类,1,1,474,58684
14037,西南财经大学天府学院,201,广东省,2023,本科批,历史类,6,6,488,47732
14038,"考
天津仁爱学院",201,广东省,2023,本科批,历史类,2,2,474,58692
14038,天津仁爱学院,202,广东省,2023,本科批,历史类,4,4,483,51529
14039,四川大学锦江学院,201,广东省,2023,本科批,历史类,4,4,489,47353
14042,"育
西安科技大学高新学院",201,广东省,2023,本科批,历史类,4,4,480,53764
14046,福建农林大学金山学院(中外合作办学,) 203,广东省,2023,本科批,历史类,3,3,472,59727
14087,天津财经大学珠江学院,201,广东省,2023,本科批,历史类,13,13,483,51584
14099,"教
湖北第二师范学院",201,广东省,2023,本科批,历史类,3,3,515,31033
14099,湖北第二师范学院(中外合作办学),203,广东省,2023,本科批,历史类,3,3,489,47245
14160,"省
宿迁学院",201,广东省,2023,本科批,历史类,5,5,495,42991
14172,海南科技职业大学,201,广东省,2023,本科批,历史类,8,8,461,69057
14202,沧州交通学院,201,广东省,2023,本科批,历史类,7,7,480,53329
14207,上海财经大学浙江学院,201,广东省,2023,本科批,历史类,8,8,488,48078
14223,贵州师范学院,201,广东省,2023,本科批,历史类,4,4,498,41275
14225,河北东方学院,204,广东省,2023,本科批,历史类,2,2,487,48843
14226,运城职业技术大学,"教
201",广东省,2023,本科批,历史类,2,2,478,55097
14278,广东第二师范学院,219,广东省,2023,本科批,历史类,100,100,534,21401
14278,广东第二师范学院,220,广东省,2023,本科批,历史类,257,257,539,19604
14278,"省
广东第二师范学院",221,广东省,2023,本科批,历史类,47,47,532,22350
14278,广东第二师范学院,222,广东省,2023,本科批,历史类,120,120,492,45138
14278,广东第二师范学院,223,广东省,2023,本科批,历史类,33,33,513,31920
14278,"东
广东第二师范学院",224,广东省,2023,本科批,历史类,57,57,536,20813
14278,广东第二师范学院,225,广东省,2023,本科批,历史类,61,61,521,27922
14278,广东第二师范学院,226,广东省,2023,本科批,历史类,25,25,532,22622
14278,"广
广东第二师范学院",227,广东省,2023,本科批,历史类,72,72,517,29965
14278,广东第二师范学院,228,广东省,2023,本科批,历史类,15,15,523,26785
14278,广东第二师范学院,229,广东省,2023,本科批,历史类,94,94,536,20683
14278,广东第二师范学院(学分互认),241,广东省,2023,本科批,历史类,15,15,520,28320
14278,广东第二师范学院(学分互认),242,广东省,2023,本科批,历史类,28,28,493,44506
14278,广东第二师范学院(协同培养),244,广东省,2023,本科批,历史类,15,15,495,43059
14389,成都师范学院,201,广东省,2023,本科批,历史类,3,3,505,36395
14410,四川电影电视学院,201,广东省,2023,本科批,历史类,7,7,481,53140
14432,河北中医药大学,201,广东省,2023,本科批,历史类,6,6,546,16781
14437,南昌师范学院,201,广东省,2023,本科批,历史类,2,2,500,39926
14437,南昌师范学院,202,广东省,2023,本科批,历史类,2,2,503,37947
14596,中国社会科学院大学,201,广东省,2023,本科批,历史类,4,4,599,3436
14596,中国社会科学院大学,202,广东省,2023,本科批,历史类,10,10,602,3020
14596,中国社会科学院大学,203,广东省,2023,本科批,历史类,2,2,609,2307
14623,滇西应用技术大学,"院
201",广东省,2023,本科批,历史类,2,2,494,43847
14623,滇西应用技术大学,202,广东省,2023,本科批,历史类,1,1,481,52794
14654,郑州西亚斯学院(中外合作办学),203,广东省,2023,本科批,历史类,31,31,454,75923
14655,"试
深圳技术大学",206,广东省,2023,本科批,历史类,3,3,549,15409
14655,深圳技术大学,207,广东省,2023,本科批,历史类,299,299,540,19159
16202,"考
河北石油职业技术大学",201,广东省,2023,本科批,历史类,6,6,491,45565
16203,河北科技工程职业技术大学,201,广东省,2023,本科批,历史类,6,6,492,44907
16205,广西农业职业技术大学,201,广东省,2023,本科批,历史类,2,2,494,43780
16206,"育
贵阳康养职业大学",201,广东省,2023,本科批,历史类,1,1,490,46190
16206,贵阳康养职业大学,202,广东省,2023,本科批,历史类,3,3,493,44531
16301,宁波诺丁汉大学,205,广东省,2023,本科批,历史类,16,16,560,11975
16301,"教
宁波诺丁汉大学",207,广东省,2023,本科批,历史类,2,2,585,5721
16302,西交利物浦大学,203,广东省,2023,本科批,历史类,4,4,579,6991
16401,"省
北京师范大学-香港浸会大学联合国际",学 201,广东省,2023,本科批,历史类,20,20,564,10828
16405,温州肯恩大学,203,广东省,2023,本科批,历史类,13,13,527,24957
16409,深圳北理莫斯科大学,204,广东省,2023,本科批,历史类,2,1,542,18016
19001,北京大学医学部,201,广东省,2023,本科批,历史类,2,2,650,202
19001,北京大学医学部,202,广东省,2023,本科批,历史类,3,3,620,1381
19004,北京交通大学(威海校区)(中外合作办,学) 203,广东省,2023,本科批,历史类,3,3,574,8051
19027,北京师范大学(珠海校区),"教
201",广东省,2023,本科批,历史类,56,56,621,1309
19145,东北大学秦皇岛分校,202,广东省,2023,本科批,历史类,4,4,590,4918
19248,上海交通大学医学院,201,广东省,2023,本科批,历史类,4,4,598,3654
19359,"省
合肥工业大学(宣城校区)",201,广东省,2023,本科批,历史类,2,2,572,8635
19359,合肥工业大学(宣城校区),202,广东省,2023,本科批,历史类,4,4,574,8168
19422,山东大学威海分校,201,广东省,2023,本科批,历史类,15,15,600,3367
19422,"东
山东大学威海分校",202,广东省,2023,本科批,历史类,2,2,608,2362
19635,西南大学(荣昌校区),201,广东省,2023,本科批,历史类,5,5,574,8188
51721,河北环境工程学院,201,广东省,2023,本科批,历史类,8,8,491,45587
51721,"广
河北环境工程学院",202,广东省,2023,本科批,历史类,2,2,492,44804
80001,汕头大学医学院,221,广东省,2023,本科批,历史类,5,5,540,19154
80002,华南师范大学(汕尾校区),201,广东省,2023,本科批,历史类,63,63,576,7686
80002,华南师范大学(汕尾校区),202,广东省,2023,本科批,历史类,40,40,573,8310
80003,广东工业大学(揭阳校区),251,广东省,2023,本科批,历史类,74,74,524,25975
80004,广东技术师范大学(河源校区),202,广东省,2023,本科批,历史类,54,54,510,33521
81012,香港珠海学院,201,广东省,2023,本科批,历史类,6,6,508,34913
