score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
488,874,70536,70536,0.23512,广东省,2026,历史类,300000,435
487,877,71437,71437,0.23812333333333333,广东省,2026,历史类,300000,435
486,908,72369,72369,0.24123,广东省,2026,历史类,300000,435
485,892,73285,73285,0.24428333333333332,广东省,2026,历史类,300000,435
484,895,74204,74204,0.24734666666666666,广东省,2026,历史类,300000,435
483,988,75218,75218,0.25072666666666665,广东省,2026,历史类,300000,435
482,926,76169,76169,0.25389666666666666,广东省,2026,历史类,300000,435
481,894,77087,77087,0.25695666666666667,广东省,2026,历史类,300000,435
480,941,78053,78053,0.26017666666666667,广东省,2026,历史类,300000,435
479,924,79002,79002,0.26334,广东省,2026,历史类,300000,435
478,873,79898,79898,0.26632666666666666,广东省,2026,历史类,300000,435
477,941,80864,80864,0.26954666666666666,广东省,2026,历史类,300000,435
476,923,81812,81812,0.27270666666666665,广东省,2026,历史类,300000,435
475,971,82809,82809,0.27603,广东省,2026,历史类,300000,435
474,959,83793,83793,0.27931,广东省,2026,历史类,300000,435
473,955,84774,84774,0.28258,广东省,2026,历史类,300000,435
472,1011,85812,85812,0.28604,广东省,2026,历史类,300000,435
471,972,86810,86810,0.28936666666666666,广东省,2026,历史类,300000,435
470,1002,87838,87838,0.29279333333333335,广东省,2026,历史类,300000,435
469,981,88845,88845,0.29615,广东省,2026,历史类,300000,435
468,1022,89895,89895,0.29965,广东省,2026,历史类,300000,435
467,1034,90956,90956,0.30318666666666666,广东省,2026,历史类,300000,435
466,1025,92009,92009,0.3066966666666667,广东省,2026,历史类,300000,435
465,1043,93080,93080,0.3102666666666667,广东省,2026,历史类,300000,435
464,994,94100,94100,0.31366666666666665,广东省,2026,历史类,300000,435
463,1016,95143,95143,0.31714333333333333,广东省,2026,历史类,300000,435
462,1030,96201,96201,0.32067,广东省,2026,历史类,300000,435
461,1032,97260,97260,0.3242,广东省,2026,历史类,300000,435
460,1126,98416,98416,0.3280533333333333,广东省,2026,历史类,300000,435
459,1043,99487,99487,0.3316233333333333,广东省,2026,历史类,300000,435
458,984,100497,100497,0.33499,广东省,2026,历史类,300000,435
457,1066,101592,101592,0.33864,广东省,2026,历史类,300000,435
456,1029,102648,102648,0.34216,广东省,2026,历史类,300000,435
455,1063,103740,103740,0.3458,广东省,2026,历史类,300000,435
454,1048,104816,104816,0.3493866666666667,广东省,2026,历史类,300000,435
453,1076,105920,105920,0.35306666666666664,广东省,2026,历史类,300000,435
452,1123,107073,107073,0.35691,广东省,2026,历史类,300000,435
451,1052,108154,108154,0.36051333333333335,广东省,2026,历史类,300000,435
450,1068,109250,109250,0.3641666666666667,广东省,2026,历史类,300000,435
449,1099,110378,110378,0.3679266666666667,广东省,2026,历史类,300000,435
448,1078,111485,111485,0.37161666666666665,广东省,2026,历史类,300000,435
447,1082,112596,112596,0.37532,广东省,2026,历史类,300000,435
446,1106,113732,113732,0.37910666666666665,广东省,2026,历史类,300000,435
445,1110,114871,114871,0.3829033333333333,广东省,2026,历史类,300000,435
444,1003,115901,115901,0.38633666666666666,广东省,2026,历史类,300000,435
443,1102,117032,117032,0.39010666666666666,广东省,2026,历史类,300000,435
442,1015,118074,118074,0.39358,广东省,2026,历史类,300000,435
441,1052,119155,119155,0.39718333333333333,广东省,2026,历史类,300000,435
440,1054,120237,120237,0.40079,广东省,2026,历史类,300000,435
439,1068,121333,121333,0.4044433333333333,广东省,2026,历史类,300000,435
438,1122,122485,122485,0.40828333333333333,广东省,2026,历史类,300000,435
437,1079,123593,123593,0.41197666666666666,广东省,2026,历史类,300000,435
436,1132,124755,124755,0.41585,广东省,2026,历史类,300000,435
435,1093,125877,125877,0.41959,广东省,2026,历史类,300000,435
434,1137,127045,127045,0.4234833333333333,广东省,2026,历史类,300000,435
433,1088,128162,128162,0.4272066666666667,广东省,2026,历史类,300000,435
432,1030,129219,129219,0.43073,广东省,2026,历史类,300000,435
431,1177,130428,130428,0.43476,广东省,2026,历史类,300000,435
430,1105,131562,131562,0.43854,广东省,2026,历史类,300000,435
429,1109,132701,132701,0.44233666666666666,广东省,2026,历史类,300000,435
428,1080,133810,133810,0.44603333333333334,广东省,2026,历史类,300000,435
427,1125,134965,134965,0.44988333333333336,广东省,2026,历史类,300000,435
426,1138,136133,136133,0.45377666666666666,广东省,2026,历史类,300000,435
425,1120,137283,137283,0.45761,广东省,2026,历史类,300000,435
424,1133,138446,138446,0.46148666666666666,广东省,2026,历史类,300000,435
423,1051,139525,139525,0.46508333333333335,广东省,2026,历史类,300000,435
422,1106,140661,140661,0.46887,广东省,2026,历史类,300000,435
421,1075,141764,141764,0.47254666666666667,广东省,2026,历史类,300000,435
420,1066,142859,142859,0.47619666666666666,广东省,2026,历史类,300000,435
419,1111,143999,143999,0.4799966666666667,广东省,2026,历史类,300000,435
418,1111,145140,145140,0.4838,广东省,2026,历史类,300000,435
417,1127,146297,146297,0.4876566666666667,广东省,2026,历史类,300000,435
416,1105,147432,147432,0.49144,广东省,2026,历史类,300000,435
415,1161,148624,148624,0.4954133333333333,广东省,2026,历史类,300000,435
414,1149,149803,149803,0.4993433333333333,广东省,2026,历史类,300000,435
413,1164,150998,150998,0.5033266666666667,广东省,2026,历史类,300000,435
412,1133,152162,152162,0.5072066666666667,广东省,2026,历史类,300000,435
411,1124,153316,153316,0.5110533333333334,广东省,2026,历史类,300000,435
410,1081,154426,154426,0.5147533333333333,广东省,2026,历史类,300000,435
409,1174,155631,155631,0.51877,广东省,2026,历史类,300000,435
408,1028,156686,156686,0.5222866666666667,广东省,2026,历史类,300000,435
407,1167,157885,157885,0.5262833333333333,广东省,2026,历史类,300000,435
406,1144,159059,159059,0.5301966666666666,广东省,2026,历史类,300000,435
405,1137,160226,160226,0.5340866666666667,广东省,2026,历史类,300000,435
404,1138,161395,161395,0.5379833333333334,广东省,2026,历史类,300000,435
403,1114,162539,162539,0.5417966666666667,广东省,2026,历史类,300000,435
402,1095,163663,163663,0.5455433333333334,广东省,2026,历史类,300000,435
401,1190,164885,164885,0.5496166666666666,广东省,2026,历史类,300000,435
400,1202,166119,166119,0.55373,广东省,2026,历史类,300000,435
399,1135,167284,167284,0.5576133333333333,广东省,2026,历史类,300000,435
398,1107,168420,168420,0.5614,广东省,2026,历史类,300000,435
397,1143,169594,169594,0.5653133333333333,广东省,2026,历史类,300000,435
396,1156,170781,170781,0.56927,广东省,2026,历史类,300000,435
395,1160,171972,171972,0.57324,广东省,2026,历史类,300000,435
394,1154,173157,173157,0.57719,广东省,2026,历史类,300000,435
393,1112,174298,174298,0.5809933333333334,广东省,2026,历史类,300000,435
392,1186,175516,175516,0.5850533333333333,广东省,2026,历史类,300000,435
391,1088,176633,176633,0.5887766666666666,广东省,2026,历史类,300000,435
390,1131,177794,177794,0.5926466666666667,广东省,2026,历史类,300000,435
389,1118,178942,178942,0.5964733333333333,广东省,2026,历史类,300000,435
388,1123,180095,180095,0.6003166666666667,广东省,2026,历史类,300000,435
387,1142,181267,181267,0.6042233333333333,广东省,2026,历史类,300000,435
386,1109,182406,182406,0.60802,广东省,2026,历史类,300000,435
385,1091,183526,183526,0.6117533333333334,广东省,2026,历史类,300000,435
384,1154,184711,184711,0.6157033333333334,广东省,2026,历史类,300000,435
383,1166,185908,185908,0.6196933333333333,广东省,2026,历史类,300000,435
382,1130,187068,187068,0.62356,广东省,2026,历史类,300000,435
381,1109,188207,188207,0.6273566666666667,广东省,2026,历史类,300000,435
380,1066,189301,189301,0.6310033333333334,广东省,2026,历史类,300000,435
379,1165,190497,190497,0.63499,广东省,2026,历史类,300000,435
378,1128,191656,191656,0.6388533333333334,广东省,2026,历史类,300000,435
377,1079,192763,192763,0.6425433333333334,广东省,2026,历史类,300000,435
376,1085,193877,193877,0.6462566666666667,广东省,2026,历史类,300000,435
375,1099,195006,195006,0.65002,广东省,2026,历史类,300000,435
374,1060,196094,196094,0.6536466666666667,广东省,2026,历史类,300000,435
373,1067,197189,197189,0.6572966666666666,广东省,2026,历史类,300000,435
372,1127,198347,198347,0.6611566666666666,广东省,2026,历史类,300000,435
371,1111,199487,199487,0.6649566666666666,广东省,2026,历史类,300000,435
370,1135,200652,200652,0.66884,广东省,2026,历史类,300000,435
369,1061,201742,201742,0.6724733333333334,广东省,2026,历史类,300000,435
368,1047,202817,202817,0.6760566666666666,广东省,2026,历史类,300000,435
367,1073,203918,203918,0.6797266666666667,广东省,2026,历史类,300000,435
366,1072,205019,205019,0.6833966666666667,广东省,2026,历史类,300000,435
365,1046,206093,206093,0.6869766666666667,广东省,2026,历史类,300000,435
364,1047,207168,207168,0.69056,广东省,2026,历史类,300000,435
363,1044,208240,208240,0.6941333333333334,广东省,2026,历史类,300000,435
362,1100,209369,209369,0.6978966666666667,广东省,2026,历史类,300000,435
361,981,210376,210376,0.7012533333333333,广东省,2026,历史类,300000,435
360,1009,211412,211412,0.7047066666666667,广东省,2026,历史类,300000,435
359,1036,212476,212476,0.7082533333333333,广东省,2026,历史类,300000,435
358,1036,213540,213540,0.7118,广东省,2026,历史类,300000,435
357,1072,214640,214640,0.7154666666666667,广东省,2026,历史类,300000,435
356,1030,215698,215698,0.7189933333333334,广东省,2026,历史类,300000,435
355,1000,216724,216724,0.7224133333333334,广东省,2026,历史类,300000,435
354,989,217740,217740,0.7258,广东省,2026,历史类,300000,435
353,1013,218780,218780,0.7292666666666666,广东省,2026,历史类,300000,435
352,1040,219848,219848,0.7328266666666666,广东省,2026,历史类,300000,435
351,1009,220883,220883,0.7362766666666667,广东省,2026,历史类,300000,435
350,1019,221930,221930,0.7397666666666667,广东省,2026,历史类,300000,435
349,977,222933,222933,0.74311,广东省,2026,历史类,300000,435
348,967,223926,223926,0.74642,广东省,2026,历史类,300000,435
347,970,224921,224921,0.7497366666666667,广东省,2026,历史类,300000,435
346,977,225925,225925,0.7530833333333333,广东省,2026,历史类,300000,435
345,1008,226959,226959,0.75653,广东省,2026,历史类,300000,435
344,996,227982,227982,0.75994,广东省,2026,历史类,300000,435
343,992,229001,229001,0.7633366666666667,广东省,2026,历史类,300000,435
342,950,229976,229976,0.7665866666666666,广东省,2026,历史类,300000,435
341,993,230995,230995,0.7699833333333334,广东省,2026,历史类,300000,435
340,972,231993,231993,0.77331,广东省,2026,历史类,300000,435
339,934,232952,232952,0.7765066666666667,广东省,2026,历史类,300000,435
338,986,233965,233965,0.7798833333333334,广东省,2026,历史类,300000,435
337,997,234988,234988,0.7832933333333333,广东省,2026,历史类,300000,435
336,901,235913,235913,0.7863766666666666,广东省,2026,历史类,300000,435
335,899,236836,236836,0.7894533333333333,广东省,2026,历史类,300000,435
334,911,237772,237772,0.7925733333333334,广东省,2026,历史类,300000,435
333,898,238694,238694,0.7956466666666666,广东省,2026,历史类,300000,435
332,868,239585,239585,0.7986166666666666,广东省,2026,历史类,300000,435
331,905,240514,240514,0.8017133333333333,广东省,2026,历史类,300000,435
330,927,241466,241466,0.8048866666666666,广东省,2026,历史类,300000,435
329,861,242350,242350,0.8078333333333333,广东省,2026,历史类,300000,435
328,804,243175,243175,0.8105833333333333,广东省,2026,历史类,300000,435
327,890,244089,244089,0.81363,广东省,2026,历史类,300000,435
326,866,244978,244978,0.8165933333333333,广东省,2026,历史类,300000,435
325,845,245845,245845,0.8194833333333333,广东省,2026,历史类,300000,435
324,868,246737,246737,0.8224566666666666,广东省,2026,历史类,300000,435
323,834,247593,247593,0.82531,广东省,2026,历史类,300000,435
322,815,248430,248430,0.8281,广东省,2026,历史类,300000,435
321,844,249296,249296,0.8309866666666667,广东省,2026,历史类,300000,435
320,793,250110,250110,0.8337,广东省,2026,历史类,300000,435
319,734,250864,250864,0.8362133333333334,广东省,2026,历史类,300000,435
318,763,251647,251647,0.8388233333333334,广东省,2026,历史类,300000,435
317,779,252447,252447,0.84149,广东省,2026,历史类,300000,435
316,747,253214,253214,0.8440466666666666,广东省,2026,历史类,300000,435
315,732,253966,253966,0.8465533333333334,广东省,2026,历史类,300000,435
314,798,254785,254785,0.8492833333333333,广东省,2026,历史类,300000,435
313,784,255590,255590,0.8519666666666666,广东省,2026,历史类,300000,435
312,731,256340,256340,0.8544666666666667,广东省,2026,历史类,300000,435
311,746,257106,257106,0.85702,广东省,2026,历史类,300000,435
310,740,257866,257866,0.8595533333333333,广东省,2026,历史类,300000,435
309,709,258594,258594,0.86198,广东省,2026,历史类,300000,435
308,680,259292,259292,0.8643066666666667,广东省,2026,历史类,300000,435
307,725,260036,260036,0.8667866666666667,广东省,2026,历史类,300000,435
306,687,260742,260742,0.86914,广东省,2026,历史类,300000,435
305,649,261408,261408,0.87136,广东省,2026,历史类,300000,435
304,631,262056,262056,0.87352,广东省,2026,历史类,300000,435
303,661,262735,262735,0.8757833333333334,广东省,2026,历史类,300000,435
302,688,263441,263441,0.8781366666666667,广东省,2026,历史类,300000,435
301,684,264143,264143,0.8804766666666667,广东省,2026,历史类,300000,435
300,652,264813,264813,0.88271,广东省,2026,历史类,300000,435
299,593,265421,265421,0.8847366666666666,广东省,2026,历史类,300000,435
298,632,266070,266070,0.8869,广东省,2026,历史类,300000,435
297,640,266727,266727,0.88909,广东省,2026,历史类,300000,435
296,666,267411,267411,0.89137,广东省,2026,历史类,300000,435
295,627,268055,268055,0.8935166666666666,广东省,2026,历史类,300000,435
294,600,268671,268671,0.89557,广东省,2026,历史类,300000,435
293,571,269257,269257,0.8975233333333333,广东省,2026,历史类,300000,435
292,555,269827,269827,0.8994233333333334,广东省,2026,历史类,300000,435
291,573,270415,270415,0.9013833333333333,广东省,2026,历史类,300000,435
290,593,271024,271024,0.9034133333333333,广东省,2026,历史类,300000,435
289,561,271600,271600,0.9053333333333333,广东省,2026,历史类,300000,435
288,559,272174,272174,0.9072466666666666,广东省,2026,历史类,300000,435
287,544,272733,272733,0.90911,广东省,2026,历史类,300000,435
286,525,273272,273272,0.9109066666666666,广东省,2026,历史类,300000,435
285,512,273797,273797,0.9126566666666667,广东省,2026,历史类,300000,435
284,488,274298,274298,0.9143266666666666,广东省,2026,历史类,300000,435
283,557,274870,274870,0.9162333333333333,广东省,2026,历史类,300000,435
282,546,275431,275431,0.9181033333333334,广东省,2026,历史类,300000,435
281,534,275979,275979,0.91993,广东省,2026,历史类,300000,435
280,525,276518,276518,0.9217266666666667,广东省,2026,历史类,300000,435
279,486,277017,277017,0.92339,广东省,2026,历史类,300000,435
278,507,277537,277537,0.9251233333333333,广东省,2026,历史类,300000,435
277,450,278000,278000,0.9266666666666666,广东省,2026,历史类,300000,435
276,465,278477,278477,0.9282566666666666,广东省,2026,历史类,300000,435
275,464,278953,278953,0.9298433333333334,广东省,2026,历史类,300000,435
274,471,279437,279437,0.9314566666666667,广东省,2026,历史类,300000,435
273,420,279868,279868,0.9328933333333334,广东省,2026,历史类,300000,435
272,423,280302,280302,0.93434,广东省,2026,历史类,300000,435
271,434,280748,280748,0.9358266666666667,广东省,2026,历史类,300000,435
270,439,281199,281199,0.93733,广东省,2026,历史类,300000,435
269,423,281633,281633,0.9387766666666667,广东省,2026,历史类,300000,435
268,412,282056,282056,0.9401866666666666,广东省,2026,历史类,300000,435
267,408,282475,282475,0.9415833333333333,广东省,2026,历史类,300000,435
266,384,282869,282869,0.9428966666666667,广东省,2026,历史类,300000,435
265,396,283276,283276,0.9442533333333333,广东省,2026,历史类,300000,435
264,386,283672,283672,0.9455733333333334,广东省,2026,历史类,300000,435
263,363,284045,284045,0.9468166666666666,广东省,2026,历史类,300000,435
