school_code,school_name,major_group_code,province,year,batch,subject_type,plan_count,admission_count,min_admission_score,min_admission_rank
10001,北京大学,203,广东省,2023,本科批,物理类,24,30,694,84
10002,中国人民大学,202,广东省,2023,本科批,物理类,50,50,670,1016
10003,清华大学,"院
202",广东省,2023,本科批,物理类,52,52,693,92
10003,清华大学,203,广东省,2023,本科批,物理类,7,7,694,79
10004,北京交通大学,204,广东省,2023,本科批,物理类,89,89,623,13418
10004,"试
北京交通大学(中外合作办学)",206,广东省,2023,本科批,物理类,6,6,614,17929
10004,北京交通大学(中外合作办学),208,广东省,2023,本科批,物理类,2,2,614,17975
10004,"考
北京交通大学",209,广东省,2023,本科批,物理类,7,7,635,8412
10005,北京工业大学,201,广东省,2023,本科批,物理类,9,9,614,17633
10006,北京航空航天大学,202,广东省,2023,本科批,物理类,108,108,666,1394
10006,"育
北京航空航天大学(中外合作办学)",204,广东省,2023,本科批,物理类,8,8,649,4191
10007,北京理工大学,202,广东省,2023,本科批,物理类,67,67,658,2454
10007,北京理工大学(中外合作办学),204,广东省,2023,本科批,物理类,5,5,640,6760
10007,"教
北京理工大学(中外合作办学)",205,广东省,2023,本科批,物理类,4,4,627,11655
10008,北京科技大学,201,广东省,2023,本科批,物理类,27,27,619,15364
10008,"省
北京科技大学",202,广东省,2023,本科批,物理类,2,2,620,14606
10008,北京科技大学,203,广东省,2023,本科批,物理类,42,42,619,15368
10010,北京化工大学,202,广东省,2023,本科批,物理类,60,60,609,20801
10010,北京化工大学(中外合作办学),205,广东省,2023,本科批,物理类,8,8,592,33166
10010,北京化工大学(中外合作办学),206,广东省,2023,本科批,物理类,9,9,591,33232
10011,北京工商大学,202,广东省,2023,本科批,物理类,5,5,568,55020
10011,北京工商大学,"教
203",广东省,2023,本科批,物理类,11,11,554,70446
10012,北京服装学院,202,广东省,2023,本科批,物理类,2,2,538,89335
10012,北京服装学院,203,广东省,2023,本科批,物理类,8,8,525,106396
10013,"省
北京邮电大学",201,广东省,2023,本科批,物理类,107,107,636,7885
10013,北京邮电大学,204,广东省,2023,本科批,物理类,8,8,658,2512
10015,北京印刷学院,202,广东省,2023,本科批,物理类,3,3,540,86695
10015,"东
北京印刷学院",203,广东省,2023,本科批,物理类,4,4,532,96757
10016,北京建筑大学,201,广东省,2023,本科批,物理类,8,8,584,39945
10017,北京石油化工学院,201,广东省,2023,本科批,物理类,9,9,544,82144
10017,"广
北京石油化工学院",202,广东省,2023,本科批,物理类,1,1,547,77636
10017,北京石油化工学院,203,广东省,2023,本科批,物理类,3,3,542,84580
10017,北京石油化工学院,204,广东省,2023,本科批,物理类,1,1,541,85062
10019,中国农业大学,202,广东省,2023,本科批,物理类,43,43,622,13920
10019,中国农业大学,203,广东省,2023,本科批,物理类,18,18,630,10331
10019,中国农业大学,204,广东省,2023,本科批,物理类,17,17,620,14997
10019,中国农业大学(中外合作办学),206,广东省,2023,本科批,物理类,7,7,606,23026
10022,北京林业大学,204,广东省,2023,本科批,物理类,14,14,590,34609
10022,北京林业大学,205,广东省,2023,本科批,物理类,4,4,596,29833
10022,北京林业大学(中外合作办学),208,广东省,2023,本科批,物理类,3,3,593,32414
10026,北京中医药大学,202,广东省,2023,本科批,物理类,2,2,592,33109
10026,北京中医药大学,203,广东省,2023,本科批,物理类,27,28,594,31385
10027,北京师范大学,202,广东省,2023,本科批,物理类,12,12,651,3652
10027,北京师范大学,203,广东省,2023,本科批,物理类,14,14,659,2303
10028,首都师范大学,"院
203",广东省,2023,本科批,物理类,4,4,605,23681
10028,首都师范大学,204,广东省,2023,本科批,物理类,2,2,604,23757
10029,首都体育学院,202,广东省,2023,本科批,物理类,2,2,542,84371
10030,"试
北京外国语大学",205,广东省,2023,本科批,物理类,19,19,618,15964
10030,北京外国语大学,206,广东省,2023,本科批,物理类,2,2,621,14444
10031,"考
北京第二外国语学院",204,广东省,2023,本科批,物理类,3,3,585,38374
10031,北京第二外国语学院,205,广东省,2023,本科批,物理类,11,11,573,50072
10032,北京语言大学,204,广东省,2023,本科批,物理类,4,4,594,31194
10032,"育
北京语言大学",205,广东省,2023,本科批,物理类,1,1,597,28897
10032,北京语言大学,206,广东省,2023,本科批,物理类,12,12,588,36483
10033,中国传媒大学,203,广东省,2023,本科批,物理类,53,53,609,20620
10033,"教
中国传媒大学(中外合作办学)",205,广东省,2023,本科批,物理类,7,7,606,22603
10033,中国传媒大学(中外合作办学),206,广东省,2023,本科批,物理类,6,6,592,32475
10034,"省
中央财经大学",203,广东省,2023,本科批,物理类,62,62,627,11370
10034,中央财经大学(中外合作办学),204,广东省,2023,本科批,物理类,15,15,616,16917
10036,对外经济贸易大学,202,广东省,2023,本科批,物理类,43,43,623,13448
10038,首都经济贸易大学,202,广东省,2023,本科批,物理类,6,6,585,38418
10041,中国人民公安大学,201,广东省,2023,本科批,物理类,3,3,620,14610
10043,北京体育大学,203,广东省,2023,本科批,物理类,2,2,592,33102
10043,北京体育大学,"教
204",广东省,2023,本科批,物理类,2,2,600,26885
10043,北京体育大学(中外合作办学),209,广东省,2023,本科批,物理类,4,4,529,101188
10043,北京体育大学,212,广东省,2023,本科批,物理类,4,4,595,30305
10043,"省
北京体育大学",213,广东省,2023,本科批,物理类,5,5,586,37677
10047,中央美术学院,202,广东省,2023,本科批,物理类,1,1,621,14326
10050,北京电影学院,202,广东省,2023,本科批,物理类,2,2,613,18298
10052,"东
中央民族大学",203,广东省,2023,本科批,物理类,3,3,610,20183
10052,中央民族大学,204,广东省,2023,本科批,物理类,53,53,608,21081
10052,中央民族大学,205,广东省,2023,本科批,物理类,8,8,611,19547
10052,"广
中央民族大学(中外合作办学)",206,广东省,2023,本科批,物理类,5,5,605,23400
10053,中国政法大学,205,广东省,2023,本科批,物理类,4,4,629,10639
10053,中国政法大学,206,广东省,2023,本科批,物理类,2,2,621,14271
10053,中国政法大学,207,广东省,2023,本科批,物理类,41,41,623,13476
10054,华北电力大学(北京),203,广东省,2023,本科批,物理类,93,96,612,18784
10054,华北电力大学(北京),204,广东省,2023,本科批,物理类,4,4,607,22047
10055,南开大学,202,广东省,2023,本科批,物理类,51,55,651,3859
10056,天津大学,201,广东省,2023,本科批,物理类,33,38,638,7310
10056,天津大学,202,广东省,2023,本科批,物理类,36,36,639,6979
10057,天津科技大学,202,广东省,2023,本科批,物理类,23,23,552,72093
10057,天津科技大学,203,广东省,2023,本科批,物理类,10,10,546,78877
10057,天津科技大学,204,广东省,2023,本科批,物理类,8,8,536,91751
10057,天津科技大学(中外合作办学),207,广东省,2023,本科批,物理类,3,3,542,84412
10057,天津科技大学(中外合作办学),208,广东省,2023,本科批,物理类,3,3,540,86813
10057,天津科技大学(中外合作办学),"院
209",广东省,2023,本科批,物理类,3,3,551,73594
10058,天津工业大学,201,广东省,2023,本科批,物理类,45,45,582,41545
10058,天津工业大学,202,广东省,2023,本科批,物理类,18,18,555,68968
10058,"试
天津工业大学(中外合作办学)",205,广东省,2023,本科批,物理类,5,5,578,45073
10059,中国民航大学,204,广东省,2023,本科批,物理类,167,167,551,73217
10059,"考
中国民航大学",205,广东省,2023,本科批,物理类,22,22,551,73524
10060,天津理工大学,201,广东省,2023,本科批,物理类,77,77,537,90728
10060,天津理工大学,202,广东省,2023,本科批,物理类,10,10,545,80535
10060,"育
天津理工大学(中外合作办学)",203,广东省,2023,本科批,物理类,18,18,547,78793
10061,天津农学院,201,广东省,2023,本科批,物理类,11,11,501,139851
10061,天津农学院,202,广东省,2023,本科批,物理类,24,24,498,145128
10061,"教
天津农学院",203,广东省,2023,本科批,物理类,1,1,501,141234
10063,天津中医药大学,203,广东省,2023,本科批,物理类,4,4,555,68732
10063,"省
天津中医药大学",204,广东省,2023,本科批,物理类,17,17,572,51070
10063,天津中医药大学,205,广东省,2023,本科批,物理类,4,4,554,69656
10063,天津中医药大学,206,广东省,2023,本科批,物理类,4,4,550,75209
10065,天津师范大学,203,广东省,2023,本科批,物理类,4,4,586,38015
10065,天津师范大学,204,广东省,2023,本科批,物理类,5,5,575,48284
10066,天津职业技术师范大学,201,广东省,2023,本科批,物理类,37,37,505,134326
10068,天津外国语大学,"教
204",广东省,2023,本科批,物理类,12,12,535,93732
10068,天津外国语大学,205,广东省,2023,本科批,物理类,2,2,548,77578
10068,天津外国语大学,206,广东省,2023,本科批,物理类,2,2,547,78684
10069,"省
天津商业大学",203,广东省,2023,本科批,物理类,54,54,506,133268
10069,天津商业大学(中外合作办学),205,广东省,2023,本科批,物理类,6,6,532,97055
10070,天津财经大学,202,广东省,2023,本科批,物理类,33,33,555,68592
10070,"东
天津财经大学(中外合作办学)",205,广东省,2023,本科批,物理类,5,5,556,67882
10071,天津体育学院,202,广东省,2023,本科批,物理类,4,4,501,140484
10076,河北工程大学,201,广东省,2023,本科批,物理类,22,22,524,108072
10077,"广
河北地质大学",202,广东省,2023,本科批,物理类,29,29,512,124772
10078,华北水利水电大学,201,广东省,2023,本科批,物理类,16,16,551,72992
10078,华北水利水电大学,202,广东省,2023,本科批,物理类,7,7,549,76282
10078,华北水利水电大学(中外合作办学),203,广东省,2023,本科批,物理类,2,2,527,104159
10079,华北电力大学(保定),203,广东省,2023,本科批,物理类,89,89,595,30724
10079,华北电力大学(保定),204,广东省,2023,本科批,物理类,9,9,591,33433
10080,河北工业大学,201,广东省,2023,本科批,物理类,25,25,602,25646
10081,华北理工大学,205,广东省,2023,本科批,物理类,7,7,541,85588
10081,华北理工大学,210,广东省,2023,本科批,物理类,4,4,529,100697
10089,河北医科大学,202,广东省,2023,本科批,物理类,4,4,528,102023
10089,河北医科大学,203,广东省,2023,本科批,物理类,6,6,521,112696
10089,河北医科大学,204,广东省,2023,本科批,物理类,4,4,540,86999
10089,河北医科大学,205,广东省,2023,本科批,物理类,7,7,586,37589
10092,河北北方学院,201,广东省,2023,本科批,物理类,7,7,544,81897
10092,河北北方学院,"院
202",广东省,2023,本科批,物理类,3,3,504,135452
10093,承德医学院,201,广东省,2023,本科批,物理类,3,3,560,63463
10094,河北师范大学,203,广东省,2023,本科批,物理类,6,6,560,63578
10094,"试
河北师范大学",204,广东省,2023,本科批,物理类,2,2,560,63167
10094,河北师范大学,205,广东省,2023,本科批,物理类,2,2,542,83748
10101,"考
衡水学院",202,广东省,2023,本科批,物理类,6,6,496,147808
10101,衡水学院,203,广东省,2023,本科批,物理类,2,2,505,134093
10101,衡水学院(中外合作办学),205,广东省,2023,本科批,物理类,2,2,488,159410
10103,"育
邯郸学院",202,广东省,2023,本科批,物理类,5,5,501,140430
10104,邢台学院,202,广东省,2023,本科批,物理类,2,2,494,151318
10105,沧州师范学院,203,广东省,2023,本科批,物理类,8,8,502,138441
10105,"教
沧州师范学院",204,广东省,2023,本科批,物理类,5,5,495,150066
10107,石家庄铁道大学,202,广东省,2023,本科批,物理类,4,4,538,88818
10107,"省
石家庄铁道大学",203,广东省,2023,本科批,物理类,2,2,546,79886
10107,石家庄铁道大学,204,广东省,2023,本科批,物理类,1,1,530,100435
10107,石家庄铁道大学,205,广东省,2023,本科批,物理类,2,2,561,62267
10108,山西大学,207,广东省,2023,本科批,物理类,10,10,563,59920
10109,太原科技大学,201,广东省,2023,本科批,物理类,10,10,530,99320
10110,中北大学,203,广东省,2023,本科批,物理类,108,108,544,81649
10110,中北大学,"教
204",广东省,2023,本科批,物理类,5,5,523,108703
10110,中北大学,208,广东省,2023,本科批,物理类,13,13,536,92518
10110,中北大学,209,广东省,2023,本科批,物理类,44,44,529,101423
10110,"省
中北大学",210,广东省,2023,本科批,物理类,4,4,532,97545
10112,太原理工大学,201,广东省,2023,本科批,物理类,27,27,590,34756
10112,太原理工大学,202,广东省,2023,本科批,物理类,30,30,589,35222
10113,"东
山西农业大学",203,广东省,2023,本科批,物理类,11,11,525,107135
10113,山西农业大学,204,广东省,2023,本科批,物理类,2,2,502,139655
10113,山西农业大学,205,广东省,2023,本科批,物理类,3,3,523,108892
10113,"广
山西农业大学",206,广东省,2023,本科批,物理类,8,8,496,147199
10113,山西农业大学,207,广东省,2023,本科批,物理类,5,5,509,129491
10114,山西医科大学,201,广东省,2023,本科批,物理类,4,4,535,93747
10114,山西医科大学,202,广东省,2023,本科批,物理类,8,8,515,121114
10114,山西医科大学,203,广东省,2023,本科批,物理类,8,8,547,78410
10117,长治医学院,201,广东省,2023,本科批,物理类,2,2,512,125071
10117,长治医学院,202,广东省,2023,本科批,物理类,5,5,533,95586
10118,山西师范大学,204,广东省,2023,本科批,物理类,8,8,534,93957
10118,山西师范大学,205,广东省,2023,本科批,物理类,2,2,516,118976
10118,山西师范大学,207,广东省,2023,本科批,物理类,1,1,542,83886
10118,山西师范大学,209,广东省,2023,本科批,物理类,4,4,520,112927
10118,山西师范大学,210,广东省,2023,本科批,物理类,2,2,523,109790
10118,山西师范大学,211,广东省,2023,本科批,物理类,2,2,498,144295
10120,山西大同大学,202,广东省,2023,本科批,物理类,10,10,542,84633
10124,忻州师范学院,"院
201",广东省,2023,本科批,物理类,6,6,495,149088
10124,忻州师范学院,202,广东省,2023,本科批,物理类,1,1,496,147085
10125,山西财经大学,202,广东省,2023,本科批,物理类,10,10,532,97230
10126,"试
内蒙古大学",207,广东省,2023,本科批,物理类,8,8,568,54479
10126,内蒙古大学,208,广东省,2023,本科批,物理类,3,3,572,50941
10126,"考
内蒙古大学",209,广东省,2023,本科批,物理类,13,13,548,76607
10126,内蒙古大学,210,广东省,2023,本科批,物理类,5,5,563,59792
10126,内蒙古大学,211,广东省,2023,本科批,物理类,4,4,578,45322
10126,"育
内蒙古大学",212,广东省,2023,本科批,物理类,5,5,554,70332
10126,内蒙古大学,213,广东省,2023,本科批,物理类,3,3,555,68478
10126,内蒙古大学,214,广东省,2023,本科批,物理类,2,2,556,67372
10126,"教
内蒙古大学",215,广东省,2023,本科批,物理类,3,3,556,68099
10127,内蒙古科技大学,202,广东省,2023,本科批,物理类,43,43,492,153974
10127,"省
内蒙古科技大学",203,广东省,2023,本科批,物理类,10,10,492,154503
10128,内蒙古工业大学,201,广东省,2023,本科批,物理类,20,20,520,113513
10128,内蒙古工业大学,202,广东省,2023,本科批,物理类,27,27,491,154757
10129,内蒙古农业大学,202,广东省,2023,本科批,物理类,5,5,501,141141
10129,内蒙古农业大学,203,广东省,2023,本科批,物理类,2,2,499,143074
10132,内蒙古医科大学,201,广东省,2023,本科批,物理类,15,15,526,104692
10135,内蒙古师范大学,"教
202",广东省,2023,本科批,物理类,5,5,529,101408
10135,内蒙古师范大学,203,广东省,2023,本科批,物理类,6,6,512,125042
10136,内蒙古民族大学,203,广东省,2023,本科批,物理类,3,3,503,136923
10136,"省
内蒙古民族大学",204,广东省,2023,本科批,物理类,5,5,530,100536
10136,内蒙古民族大学,205,广东省,2023,本科批,物理类,8,8,494,150810
10136,内蒙古民族大学,206,广东省,2023,本科批,物理类,5,5,493,153036
10136,"东
内蒙古民族大学",207,广东省,2023,本科批,物理类,2,2,491,155904
10140,辽宁大学,203,广东省,2023,本科批,物理类,4,4,595,30567
10140,辽宁大学(中外合作办学),205,广东省,2023,本科批,物理类,5,5,563,59565
10140,"广
辽宁大学(中外合作办学)",213,广东省,2023,本科批,物理类,5,5,542,84886
10140,辽宁大学(中外合作办学),214,广东省,2023,本科批,物理类,4,4,560,62872
10141,大连理工大学,201,广东省,2023,本科批,物理类,52,52,628,10921
10141,大连理工大学,202,广东省,2023,本科批,物理类,6,6,618,15664
10141,大连理工大学,203,广东省,2023,本科批,物理类,10,10,619,15438
10141,大连理工大学(中外合作办学),204,广东省,2023,本科批,物理类,12,12,616,16929
10142,沈阳工业大学,202,广东省,2023,本科批,物理类,66,66,523,108867
10143,沈阳航空航天大学,202,广东省,2023,本科批,物理类,1,1,591,33395
10144,沈阳理工大学,201,广东省,2023,本科批,物理类,21,21,531,97894
10145,东北大学,201,广东省,2023,本科批,物理类,97,97,617,16483
10145,东北大学,202,广东省,2023,本科批,物理类,2,2,615,17133
10145,东北大学,203,广东省,2023,本科批,物理类,6,6,616,16935
10145,东北大学(中外合作办学),204,广东省,2023,本科批,物理类,17,17,593,31730
10145,东北大学(中外合作办学),205,广东省,2023,本科批,物理类,20,20,595,30836
10145,东北大学,"院
206",广东省,2023,本科批,物理类,2,2,615,17069
10146,辽宁科技大学,201,广东省,2023,本科批,物理类,11,11,517,117795
10146,辽宁科技大学(中外合作办学),202,广东省,2023,本科批,物理类,4,4,490,156747
10147,"试
辽宁工程技术大学",202,广东省,2023,本科批,物理类,10,10,526,105305
10148,辽宁石油化工大学,201,广东省,2023,本科批,物理类,2,2,513,123356
10148,"考
辽宁石油化工大学",202,广东省,2023,本科批,物理类,2,2,531,98614
10148,辽宁石油化工大学,203,广东省,2023,本科批,物理类,1,1,535,92642
10148,辽宁石油化工大学(中外合作办学),204,广东省,2023,本科批,物理类,5,5,511,126433
10148,"育
辽宁石油化工大学(中外合作办学)",205,广东省,2023,本科批,物理类,5,5,504,136177
10149,沈阳化工大学,201,广东省,2023,本科批,物理类,7,7,528,102763
10149,沈阳化工大学,202,广东省,2023,本科批,物理类,8,8,514,121701
10149,"教
沈阳化工大学",204,广东省,2023,本科批,物理类,1,1,515,119855
10149,沈阳化工大学,205,广东省,2023,本科批,物理类,5,5,518,116854
10150,"省
大连交通大学",202,广东省,2023,本科批,物理类,3,3,532,97757
10150,大连交通大学,203,广东省,2023,本科批,物理类,2,2,520,112930
10150,大连交通大学,204,广东省,2023,本科批,物理类,9,9,541,85788
10150,大连交通大学(中外合作办学),207,广东省,2023,本科批,物理类,8,8,516,119594
10150,大连交通大学,208,广东省,2023,本科批,物理类,7,7,538,88843
10151,大连海事大学,203,广东省,2023,本科批,物理类,3,3,590,34759
10151,大连海事大学,"教
204",广东省,2023,本科批,物理类,87,87,590,34177
10151,大连海事大学(中外合作办学),205,广东省,2023,本科批,物理类,14,14,574,49120
10152,大连工业大学,202,广东省,2023,本科批,物理类,6,6,537,90799
10152,"省
大连工业大学",203,广东省,2023,本科批,物理类,6,6,519,115154
10152,大连工业大学,206,广东省,2023,本科批,物理类,4,4,514,121340
10152,大连工业大学(中外合作办学),207,广东省,2023,本科批,物理类,3,3,529,101450
10152,"东
大连工业大学",208,广东省,2023,本科批,物理类,2,2,538,89445
10152,大连工业大学,209,广东省,2023,本科批,物理类,4,4,519,115053
10152,大连工业大学,210,广东省,2023,本科批,物理类,4,4,525,106801
10153,"广
沈阳建筑大学",201,广东省,2023,本科批,物理类,26,26,485,164909
10153,沈阳建筑大学,202,广东省,2023,本科批,物理类,2,2,554,69976
10153,沈阳建筑大学(中外合作办学),203,广东省,2023,本科批,物理类,8,8,508,130649
10158,大连海洋大学,202,广东省,2023,本科批,物理类,18,18,504,136446
10158,大连海洋大学,203,广东省,2023,本科批,物理类,2,2,517,117224
10158,大连海洋大学,204,广东省,2023,本科批,物理类,7,7,504,136497
10159,中国医科大学,201,广东省,2023,本科批,物理类,19,19,590,34691
10160,锦州医科大学,201,广东省,2023,本科批,物理类,12,12,526,104885
10160,锦州医科大学,202,广东省,2023,本科批,物理类,7,7,509,128321
10161,大连医科大学,201,广东省,2023,本科批,物理类,12,12,594,30956
10162,辽宁中医药大学,202,广东省,2023,本科批,物理类,5,5,508,129881
10162,辽宁中医药大学,203,广东省,2023,本科批,物理类,5,5,555,68301
10162,辽宁中医药大学,205,广东省,2023,本科批,物理类,5,5,545,80305
10162,辽宁中医药大学,206,广东省,2023,本科批,物理类,5,5,551,73338
10163,沈阳药科大学,"院
204",广东省,2023,本科批,物理类,2,2,548,77438
10163,沈阳药科大学,205,广东省,2023,本科批,物理类,2,2,535,93425
10163,沈阳药科大学,206,广东省,2023,本科批,物理类,26,26,550,74872
10164,"试
沈阳医学院",201,广东省,2023,本科批,物理类,4,4,555,68401
10165,辽宁师范大学(中外合作办学),204,广东省,2023,本科批,物理类,3,3,517,117695
10167,"考
渤海大学",202,广东省,2023,本科批,物理类,2,2,536,91592
10169,鞍山师范学院,202,广东省,2023,本科批,物理类,1,1,495,149480
10172,大连外国语大学,203,广东省,2023,本科批,物理类,1,1,566,57049
10172,"育
大连外国语大学",204,广东省,2023,本科批,物理类,9,9,527,103495
10172,大连外国语大学,205,广东省,2023,本科批,物理类,2,2,552,72820
10173,东北财经大学,203,广东省,2023,本科批,物理类,1,1,564,58878
10173,"教
东北财经大学",204,广东省,2023,本科批,物理类,19,19,560,63031
10173,东北财经大学(中外合作办学),206,广东省,2023,本科批,物理类,16,16,565,58090
10173,"省
东北财经大学(中外合作办学)",208,广东省,2023,本科批,物理类,3,3,570,52952
10183,吉林大学,205,广东省,2023,本科批,物理类,6,6,607,21994
10183,吉林大学,206,广东省,2023,本科批,物理类,58,58,621,14242
10183,吉林大学,208,广东省,2023,本科批,物理类,62,62,617,16507
10183,吉林大学,209,广东省,2023,本科批,物理类,2,2,634,8737
10183,吉林大学,214,广东省,2023,本科批,物理类,2,2,609,20898
10183,吉林大学,"教
215",广东省,2023,本科批,物理类,27,27,611,19814
10183,吉林大学,216,广东省,2023,本科批,物理类,4,4,615,17477
10183,吉林大学,217,广东省,2023,本科批,物理类,13,13,617,16115
10183,"省
吉林大学",218,广东省,2023,本科批,物理类,10,10,630,10115
10183,吉林大学,219,广东省,2023,本科批,物理类,18,18,627,11745
10183,吉林大学,220,广东省,2023,本科批,物理类,7,7,611,19338
10183,"东
吉林大学",221,广东省,2023,本科批,物理类,24,24,604,24213
10183,吉林大学,222,广东省,2023,本科批,物理类,5,5,613,18557
10183,吉林大学,224,广东省,2023,本科批,物理类,5,5,609,20775
10183,"广
吉林大学",225,广东省,2023,本科批,物理类,4,4,616,16598
10183,吉林大学,226,广东省,2023,本科批,物理类,11,11,615,17249
10184,延边大学,202,广东省,2023,本科批,物理类,12,12,569,53607
10184,延边大学,203,广东省,2023,本科批,物理类,4,4,579,44140
10186,长春理工大学,203,广东省,2023,本科批,物理类,4,4,523,108919
10186,长春理工大学,204,广东省,2023,本科批,物理类,183,183,531,98026
10186,长春理工大学,205,广东省,2023,本科批,物理类,4,4,527,103368
10186,长春理工大学(中外合作办学),207,广东省,2023,本科批,物理类,30,30,523,109967
10186,长春理工大学(中外合作办学),208,广东省,2023,本科批,物理类,13,13,549,75795
10188,东北电力大学,203,广东省,2023,本科批,物理类,2,2,547,77663
10188,东北电力大学(中外合作办学),204,广东省,2023,本科批,物理类,3,3,583,40786
10190,长春工业大学,201,广东省,2023,本科批,物理类,30,30,502,138551
10190,长春工业大学,202,广东省,2023,本科批,物理类,5,5,508,129630
10190,长春工业大学,203,广东省,2023,本科批,物理类,9,9,505,134336
10190,长春工业大学,"院
204",广东省,2023,本科批,物理类,1,1,509,128430
10191,吉林建筑大学,201,广东省,2023,本科批,物理类,12,12,504,135495
10191,吉林建筑大学,202,广东省,2023,本科批,物理类,14,14,491,154606
10191,"试
吉林建筑大学(中外合作办学)",203,广东省,2023,本科批,物理类,4,4,508,130415
10193,吉林农业大学,201,广东省,2023,本科批,物理类,4,4,505,134804
10193,"考
吉林农业大学",202,广东省,2023,本科批,物理类,5,5,509,128780
10193,吉林农业大学,203,广东省,2023,本科批,物理类,2,2,503,138174
10199,长春中医药大学,201,广东省,2023,本科批,物理类,1,1,536,92577
10199,"育
长春中医药大学",202,广东省,2023,本科批,物理类,26,26,539,87566
10200,东北师范大学,204,广东省,2023,本科批,物理类,1,1,601,26223
10200,东北师范大学,205,广东省,2023,本科批,物理类,1,1,611,19618
10200,"教
东北师范大学",206,广东省,2023,本科批,物理类,12,12,583,40226
10200,东北师范大学,211,广东省,2023,本科批,物理类,2,2,611,19438
10201,"省
北华大学",203,广东省,2023,本科批,物理类,30,30,503,137411
10201,北华大学,204,广东省,2023,本科批,物理类,4,4,507,131075
10201,北华大学,205,广东省,2023,本科批,物理类,2,2,507,131225
10205,长春师范大学,203,广东省,2023,本科批,物理类,10,10,518,116334
10205,长春师范大学,204,广东省,2023,本科批,物理类,2,2,529,100685
10205,长春师范大学,206,广东省,2023,本科批,物理类,2,2,522,110004
10206,白城师范学院,"教
201",广东省,2023,本科批,物理类,5,5,498,144538
10207,吉林财经大学,202,广东省,2023,本科批,物理类,13,13,522,111244
10207,吉林财经大学(中外合作办学),204,广东省,2023,本科批,物理类,7,7,509,129138
10212,"省
黑龙江大学",202,广东省,2023,本科批,物理类,116,116,515,119751
10212,黑龙江大学,203,广东省,2023,本科批,物理类,21,21,512,124823
10212,黑龙江大学,204,广东省,2023,本科批,物理类,2,2,522,110299
10212,"东
黑龙江大学",206,广东省,2023,本科批,物理类,41,41,504,135370
10213,哈尔滨工业大学,201,广东省,2023,本科批,物理类,35,35,657,2665
10213,哈尔滨工业大学(中外合作办学),203,广东省,2023,本科批,物理类,19,19,621,14345
10213,"广
哈尔滨工业大学(中外合作办学)",207,广东省,2023,本科批,物理类,8,8,624,12921
10214,哈尔滨理工大学,203,广东省,2023,本科批,物理类,234,234,527,103852
10214,哈尔滨理工大学,204,广东省,2023,本科批,物理类,12,12,522,110028
10214,哈尔滨理工大学,205,广东省,2023,本科批,物理类,67,67,528,102700
10216,燕山大学,203,广东省,2023,本科批,物理类,35,35,564,58421
10216,燕山大学,204,广东省,2023,本科批,物理类,7,7,556,67515
10217,哈尔滨工程大学,203,广东省,2023,本科批,物理类,43,43,614,18032
10217,哈尔滨工程大学(中外合作办学),205,广东省,2023,本科批,物理类,8,8,601,26084
10219,黑龙江科技大学,204,广东省,2023,本科批,物理类,70,70,504,136443
10220,东北石油大学,204,广东省,2023,本科批,物理类,2,2,524,107640
10220,东北石油大学,205,广东省,2023,本科批,物理类,7,7,528,102492
10222,佳木斯大学,203,广东省,2023,本科批,物理类,5,5,498,145408
10222,佳木斯大学,204,广东省,2023,本科批,物理类,10,10,551,73475
10222,佳木斯大学,205,广东省,2023,本科批,物理类,60,60,491,154895
10224,东北农业大学,"院
202",广东省,2023,本科批,物理类,41,41,548,77508
10224,东北农业大学,203,广东省,2023,本科批,物理类,11,11,547,78560
10224,东北农业大学,204,广东省,2023,本科批,物理类,16,16,562,61477
10224,"试
东北农业大学(联合培养)",205,广东省,2023,本科批,物理类,4,4,555,69336
10224,东北农业大学,206,广东省,2023,本科批,物理类,13,13,566,56958
10224,"考
东北农业大学",207,广东省,2023,本科批,物理类,3,3,567,56308
10224,东北农业大学,208,广东省,2023,本科批,物理类,3,3,563,59559
10225,东北林业大学,202,广东省,2023,本科批,物理类,19,19,577,46127
10225,"育
东北林业大学",203,广东省,2023,本科批,物理类,6,6,571,52204
10225,东北林业大学(中外合作办学),204,广东省,2023,本科批,物理类,6,6,565,57780
10226,哈尔滨医科大学,202,广东省,2023,本科批,物理类,6,6,532,97668
10226,"教
哈尔滨医科大学",203,广东省,2023,本科批,物理类,16,16,591,33731
10226,哈尔滨医科大学,204,广东省,2023,本科批,物理类,8,8,539,87785
10226,"省
哈尔滨医科大学",205,广东省,2023,本科批,物理类,2,2,546,79867
10228,黑龙江中医药大学,201,广东省,2023,本科批,物理类,19,19,536,91748
10228,黑龙江中医药大学,202,广东省,2023,本科批,物理类,31,31,521,112519
10228,黑龙江中医药大学,204,广东省,2023,本科批,物理类,2,2,506,133422
10229,牡丹江医学院,201,广东省,2023,本科批,物理类,3,3,503,137596
10231,哈尔滨师范大学,204,广东省,2023,本科批,物理类,3,3,537,90729
10231,哈尔滨师范大学,"教
205",广东省,2023,本科批,物理类,15,15,521,111630
10231,哈尔滨师范大学,206,广东省,2023,本科批,物理类,5,5,546,78926
10231,哈尔滨师范大学,207,广东省,2023,本科批,物理类,16,16,512,124537
10232,"省
齐齐哈尔大学",203,广东省,2023,本科批,物理类,65,65,495,149060
10232,齐齐哈尔大学,204,广东省,2023,本科批,物理类,6,6,498,144490
10232,齐齐哈尔大学,205,广东省,2023,本科批,物理类,31,31,491,154575
